馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ラフォンターナ,牡3,三浦,美浦・中川,追込,51.6,8,5,3歳未勝利,39.5,526(+4),中山,14,中1週,Y,,3,アルアイン,ワークフォース,,
2,2,カポデテュティカピ,牡3,ムルザ,栗東・矢作,先行,84.1,12,15,3歳未勝利,39.8,528(-6),阪神,8,連闘,Y,,2,Frankel,English Channel,,
3,2,オメガナビゲーター,セ3,坂井,栗東・安田,差し,24.9,6,6,3歳未勝利,38.3,490(-6),阪神,22,中2週,Y,,3,スクリーンヒーロー,Encosta de Lago,,
4,3,ホウオウフェイント,牡3,菅原明,美浦・高木,先行,166.9,14,12,2歳未勝利,42.5,488(+8),中山,133,中18週,Y,,2,ヴィクトワールピサ,シニスターミニスター,,
5,3,フィージビリティー,牡3,Ｍデム,美浦・栗田,先行,23.8,5,6,3歳未勝利,41.2,510(-2),中山,21,中2週,Y,,3,アメリカンペイトリオット,スペシャルウィーク,,
6,4,マジックライン,牡3,,美浦・伊藤伸,差し,301.9,15,8,3歳未勝利,37.0,478(0),中京,21,中2週,Y,,3,レッドファルクス,エンパイアメーカー,,
7,4,デルマヴェーダ,牡3,勝浦,美浦・菊沢,先行,56.1,9,10,3歳未勝利,38.9,474(0),中京,36,中4週,Y,,3,イスラボニータ,ホワイトマズル,,
8,5,アメリカンランナー,牡3,西村淳,美浦・戸田,先行,3.1,2,3,3歳未勝利,38.3,488(-6),中山,28,中3週,Y,,3,Gun Runner,Ecclesiastic,,
9,5,ロンギングガバーナ,牝3,横山武,美浦・深山,,44.7,7,9,3歳未勝利,37.1,428(-2),中山,21,中2週,Y,,3,ワールドエース,クロフネ,,
10,6,ウインクリード,牡3,松山,美浦・水野,差し,82.9,11,9,3歳未勝利,41.7,472(-10),中山,14,中1週,Y,,3,サンダースノー,スペシャルウィーク,,B
11,6,アイカムインピース,牡3,モレイ,美浦・堀,先行,6.5,3,5,3歳未勝利,40.1,508(-12),中山,43,中5週,Y,,2,Ribchester,Kingmambo,,
12,7,テリフィックプラン,牡3,川田,美浦・萩原,差し,2.1,1,2,3歳新馬,38.3,496(-4),京都,57,中7週,Y,,1,マスタリー,Perfect Soul,,
13,7,ビスクウィザード,牡3,戸崎圭,栗東・高柳大,先行,7.4,4,5,3歳未勝利,39.5,550(-10),阪神,43,中5週,Y,,2,マインドユアビスケッツ,ゴールドアリュール,,
14,8,ハクシュ,牡3,長浜,美浦・加藤征,差し,166.6,13,9,3歳未勝利,40.1,508(-4),東京,56,中7週,Y,,2,ゴールドシップ,プレミアムサンダー,,
15,8,グラスフェロー,セ3,柴田善,美浦・佐藤吉,差し,68.3,10,6,3歳未勝利,38.9,464(0),中山,42,中5週,Y,,2,コパノリッキー,ヴァーミリアン,,
