コーナー,通過順
1コーナー,"13,8(3,7)-5,6(2,9)(1,10)(4,12)11"
2コーナー,"13,7,8,3-(6,5)(2,9)(1,10)(4,12)11"
3コーナー,"(*13,7)(3,10)(8,1,2)5,6(11,12)9,4"
4コーナー,"(13,*7,3)10(2,5)(8,1,11,12)(4,9)6"
