馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ピコイチ,牡4,坂口,美浦・尾形,差し,92.9,10,10,桜吹雪特別,39.8,506(+26),川崎,181,中25週,,Y,0,ヘニーヒューズ,キングカメハメハ,,
2,2,カレンマックナイト,牡6,黒岩,栗東・平田,,67.1,9,8,障害3歳以上未勝利,13.3,448(-4),新潟,63,中8週,Y,,3,カレンブラックヒル,サムライハート,,
3,3,プラチナトレジャー,牡7,,美浦・国枝,先行,2.0,1,2,障害3歳以上未勝利,13.8,492(+2),東京,120,中16週,Y,,3,キングカメハメハ,クロフネ,,
4,3,シェアホルダーズ,牡4,土田,美浦・松山,差し,151.9,13,13,障害3歳以上未勝利,13.8,492(+8),新潟,35,中4週,Y,,3,アルアイン,ハービンジャー,,
5,4,フェスティヴビーム,牡5,石神深,美浦・畠山,先行,10.3,4,2,障害3歳以上未勝利,13.9,466(-10),中山,28,中3週,Y,,3,リアルスティール,アグネスタキオン,,
6,4,ナムラドーギー,牡4,五十嵐,美浦・石栗,差し,16.6,6,7,障害3歳以上未勝利,13.4,462(+8),中京,71,中9週,Y,,3,サトノアレス,ファンタスティックライト,,
7,5,ブライテストドーン,セ5,草野,美浦・田島,差し,49.6,8,10,障害3歳以上未勝利,13.2,520(0),新潟,64,中8週,Y,,3,マインドユアビスケッツ,ゼンノロブロイ,,
8,5,タイセイジャスパー,セ6,上野,美浦・伊藤圭,差し,13.2,5,5,障害3歳以上未勝利,13.3,498(+6),中京,70,中9週,Y,,3,ヘニーヒューズ,トワイニング,,
9,6,ネイチャーシップ,牡7,大江圭,美浦・根本,差し,7.5,3,5,障害3歳以上未勝利,13.9,506(-2),東京,120,中16週,Y,,3,ゴールドシップ,アルデバランII,,
10,6,サウンドブライアン,牡7,小野寺,栗東・加藤公,差し,96.8,11,14,障害3歳以上未勝利,14.0,496(+6),新潟,35,中4週,Y,,3,クリーンエコロジー,ブライアンズタイム,,
11,7,ウォーターリーダー,牡5,難波,栗東・藤野,差し,37.0,7,7,3歳以上1勝クラス,37.7,454(+4),札幌,50,中6週,Y,,3,ルーラーシップ,マンハッタンカフェ,,
12,7,ケイアイカラキア,セ3,水沼,美浦・上原博,追込,138.8,12,12,障害3歳以上未勝利,13.5,468(+6),新潟,63,中8週,Y,,3,ミスターメロディ,ステイゴールド,,
13,8,ワンダージュノ,セ6,田村,栗東・森田,追込,240.1,14,11,障害4歳以上未勝利,14.2,508(+20),中山,175,中24週,Y,,2,ワンダーアキュート,デヒア,,
14,8,ファベル,牡6,小牧加,栗東・小林,差し,3.3,2,2,障害3歳以上未勝利,13.7,442(+2),中山,29,中3週,Y,,3,ディープインパクト,Mizzen Mast,,
