馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アルムブラーヴ,牡5,丸山,栗東・川村,差し,93.6,10,6,,36.6,492(-2),阪神,21,中2週,Y,,3,ブラックタイド,キングカメハメハ,
2,1,エルバリオ B,牡5,三浦,栗東・高野,差し,37.0,8,4,,37.4,530(-6),阪神,42,中5週,Y,,3,ドレフォン,ディープインパクト,
3,2,デンコウリジエール,牡7,柴田善,栗東・荒川,差し,389.8,14,8,,37.7,478(-6),阪神,21,中2週,Y,,1,メイショウボーラー,スペシャルウィーク,
4,2,ケイアイシェルビー,牡6,藤懸,栗東・平田,先行,20.4,5,7,,38.3,472(0),中山,48,中6週,Y,,3,ディープインパクト,Smarty Jones,
5,3,ライラボンド,牡5,大野,美浦・杉浦,追込,130.2,11,2,,37.6,520(0),福島,14,中1週,Y,,3,キズナ,アドマイヤドン,
6,3,オメガギネス,牡4,坂井,美浦・大和田,先行,2.5,1,14,,39.5,494(-2),東京,62,中8週,Y,,3,ロゴタイプ,ハービンジャー,
7,4,サクセスローレル,牡5,北村宏,栗東・北出,先行,132.5,12,10,,37.8,524(0),阪神,21,中2週,Y,,3,マスタリー,ストリートセンス,
9,5,ゴーゴーユタカ,牡5,岩田康,美浦・武井,追込,21.3,6,6,,36.8,478(-4),中京,34,中4週,Y,,3,ルーラーシップ,アグネスタキオン,
10,5,テイエムアトム B,牡6,丸田,美浦・石栗,先行,477.6,15,9,,37.0,536(-4),中京,34,中4週,Y,,3,ヘニーヒューズ,ブロッコ,
11,6,デシエルト,牡5,戸崎圭,栗東・安田,先行,3.2,2,5,,36.9,532(0),京都,104,中14週,Y,,3,ドレフォン,キングカメハメハ,
12,6,キタノリューオー,牡6,津村,美浦・萱野,差し,28.4,7,12,,37.6,470(0),中山,27,中3週,Y,,3,ジョーカプチーノ,ブライアンズタイム,
13,7,ペリエール,牡4,石川,美浦・黒岩,先行,5.9,3,5,,38.4,470(-10),名古屋,51,中6週,,,2,ヘニーヒューズ,フジキセキ,
14,7,サンマルレジェンド,牡6,,栗東・大橋,先行,66.1,9,5,,37.6,478(-6),福島,14,中1週,Y,,3,ダノンレジェンド,アジュディケーティング,
15,8,メイショウウズマサ,牡8,田辺,栗東・福永,,147.6,13,13,,38.7,498(+2),福島,14,中1週,Y,,3,ロードカナロア,フジキセキ,
16,8,ユティタム,牡4,佐々木,栗東・須貝,先行,6.1,4,3,,40.4,518(+6),川崎,128,中17週,,,1,Justify,City Zip,
