馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スズノテレサ,牝5,西塚,美浦・深山,先行,25.0,6,4,,37.2,438(-4),福島,28,中3週,Y,,3,ルーラーシップ,ティンバーカントリー,
2,2,サンライズゴラッソ B,牡6,吉田豊,栗東・河内,差し,32.2,9,14,,38.7,502(-14),京都,260,中36週,Y,Y,3,エピファネイア,Victory Gallop,
3,2,コンソレーション,牡6,嶋田,美浦・手塚,差し,41.2,11,6,,36.7,506(+2),新潟,364,中51週,Y,Y,3,モーリス,キャプテンスティーヴ,
4,3,クリノクリスタル,牝4,永島,栗東・大橋,差し,29.5,7,6,4歳以上2勝クラス,37.6,474(+10),京都,106,中14週,Y,,3,ブラックタイド,クロフネ,
5,3,ヤウガウ,セ7,菊沢,美浦・金成,差し,53.3,12,3,,37.4,488(0),福島,21,中2週,Y,,3,ゴールドアリュール,Tiznow,
6,4,インペラートル,牡5,野中,美浦・金成,差し,148.3,14,10,4歳以上2勝クラス,38.3,504(-14),東京,190,中26週,Y,Y,3,ヘニーヒューズ,フジキセキ,
7,4,モントブレッチア,牝5,石川,美浦・斎藤誠,差し,7.3,4,5,,37.6,460(-4),福島,21,中2週,Y,,3,キズナ,アグネスタキオン,
8,5,ダイメイセブン,牡4,酒井,栗東・本田,,2.9,1,2,,36.4,516(+6),小倉,28,中3週,Y,,3,マクフィ,スパイキュール,
9,5,コロンビアテソーロ,牝4,,美浦・栗田,差し,30.8,8,6,4歳以上2勝クラス,37.0,464(+4),阪神,161,中22週,Y,,3,ジャスタウェイ,ダンスインザダーク,
10,6,シャドウアイル,セ5,団野,栗東・斉藤崇,差し,40.5,10,11,,36.9,474(-4),中京,133,中18週,Y,,3,ノヴェリスト,シンボリクリスエス,
11,6,ブレイゼスト,牡4,Ｍデム,美浦・牧,先行,3.8,2,1,4歳以上1勝クラス,37.4,534(0),中山,127,中17週,Y,,3,デクラレーションオブウォー,キングカメハメハ,
12,7,レディベル,牝5,内田博,美浦・辻,差し,12.9,5,2,,35.0,548(+16),福島,29,中3週,Y,,3,キズナ,A.P. Indy,
13,7,ブロードリーチ,牝5,丸田,美浦・宗像,先行,184.3,15,13,3歳以上2勝クラス,38.5,444(+8),札幌,371,中52週,Y,Y,3,Arrogate,Dansili,
14,8,リジン,牡5,,栗東・宮本,先行,4.5,3,1,4歳以上1勝クラス,37.1,500(+10),阪神,134,中18週,Y,,1,ストロングリターン,ダイワメジャー,
15,8,キガサ B,牝5,柴田大,美浦・鈴木慎,差し,135.8,13,1,アーバンス,39.1,440(0),大井,115,中15週,,,2,アイルハヴアナザー,アグネスタキオン,
