コーナー,通過順
1コーナー,"5,6(1,9)(2,7)8,3,4"
2コーナー,"5,6(1,9)(2,7)(4,8)3"
3コーナー,"5-6(1,9)(2,7)(4,8)3"
4コーナー,"(*5,6,9)(1,7)(2,8)(4,3)"
