コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"2,15,16(6,3,14)(8,13)7-5,12(4,10)11(1,9)"
4コーナー,"2,15(16,14)(3,13)(6,8,5)(7,12)4(1,11,9)10"
