着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ダンテバローズ,牡4,57.0,岩田望,1:52.1,,1,1.9,37.2,栗東上村,520(+4)
2,7,8,シンヨモギネス,牡6,58.0,川田,1:52.2,3/4,3,5.9,37.0,美浦伊藤圭,484(-2)
3,3,3,ダッシュダクラウン,セ6,58.0,藤岡佑,1:52.4,1.1/2,6,18.0,36.5,栗東武英,462(-4)
4,8,11,ビーアイオラクル,牡5,58.0,松山,1:52.7,1.3/4,2,4.9,37.7,栗東牧田,500(0)
5,6,7,パーサヴィアランス,牡5,58.0,和田竜,1:52.8,1/2,9,38.9,37.8,栗東西村,466(+2)
6,5,5,ダノンフロイデ,牡5,58.0,Aルメ,1:53.4,3.1/2,4,8.4,38.0,栗東藤原,492(0)
7,8,10,ヒノデテイオー,牡5,58.0,角田河,1:53.5,1/2,5,13.1,38.0,栗東河内,462(+2)
8,2,2,オラヴェリタス,牡5,58.0,松若,1:53.7,1.1/4,7,27.2,38.9,栗東寺島,522(+10)
9,1,1,インテンスフレイム,牡6,58.0,坂井,1:54.0,1.3/4,8,27.4,38.8,栗東千田,530(+14)
10,4,4,サダムゲンヤ,牡8,58.0,川須,1:54.1,1/2,11,391.5,38.9,栗東中尾,512(-2)
11,7,9,テンウォークライ,牡6,58.0,岩田康,1:54.1,ハナ,10,72.5,38.5,美浦金成,486(+14)
