券種,組み合わせ,配当,人気
単勝,4,170,1
複勝,4,110,1
複勝,3,630,9
複勝,9,350,7
枠連,2-2,2830,8
馬連,3-4,3300,9
ワイド,3-4,1110,12
ワイド,4-9,710,8
ワイド,3-9,4460,39
馬単,4-3,4080,13
3連複,3-4-9,9810,32
3連単,4-3-9,29300,88
