券種,組み合わせ,配当,人気
単勝,11,410,2
複勝,11,180,2
複勝,12,190,3
複勝,3,200,4
枠連,7-8,900,3
馬連,11-12,940,2
ワイド,11-12,420,2
ワイド,3-11,450,3
ワイド,3-12,520,6
馬単,11-12,1930,3
3連複,3-11-12,1680,1
3連単,11-12-3,8740,5
