コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"4(3,16)(2,5,15,13)(12,14)(1,10)(9,7)-6(8,11)"
4コーナー,"4(3,16)(2,5,15,13)(1,12,14)10,7,9(8,6)-11"
