着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,チャックネイト,セ6,57.0,キング,2:16.6,,3,6.5,37.6,美浦堀,486(+8)
2,8,12,ボッケリーニ,牡8,57.0,浜中,2:16.6,ハナ,2,4.4,37.3,栗東池江,470(-4)
3,2,2,クロミナンス,牡7,57.0,ルメー,2:16.8,1.1/4,6,7.6,37.5,美浦尾関,496(-8)
4,3,3,モリアーナ,牝4,54.0,横山典,2:16.8,アタマ,4,7.5,36.9,美浦武藤,482(+4)
5,1,1,マイネルウィルトス,牡8,57.0,横山武,2:16.9,クビ,1,4.2,38.1,栗東宮,488(+2)
6,6,8,シルブロン,牡6,57.0,ピーヒ,2:17.0,クビ,12,97.1,37.3,美浦稲垣,504(0)
7,5,6,サンストックトン,牡5,57.0,キング,2:17.0,クビ,10,74.6,37.4,美浦鹿戸,478(0)
8,7,10,ラーグルフ,牡5,57.0,三浦,2:17.0,アタマ,8,13.5,37.3,美浦宗像,500(+2)
9,4,4,ショウナンバシット,牡4,56.0,横山和,2:17.1,1/2,7,9.0,38.2,栗東須貝,492(-2)
10,7,9,カラテ,牡8,57.0,菅原明,2:18.2,7,5,7.6,38.8,栗東辻野,540(+2)
11,5,5,ホウオウリアリティ,牡6,57.0,大野,2:18.3,1/2,11,81.0,38.6,美浦高木,486(+4)
12,6,7,アドマイヤハレー,牡6,57.0,田辺,2:18.7,2.1/2,9,38.1,39.2,美浦宮田,474(0)
