着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,エヴァンスウィート,牝4,56.0,鮫島駿,1:08.4,,1,3.9,34.1,栗東友道,448(-8)
2,4,5,ハートホイップ,牝6,56.0,横山琉,1:08.4,アタマ,7,23.0,34.3,美浦蛯名利,494(+2)
3,4,4,コーティアスマナー,牝4,56.0,丹内,1:08.4,クビ,3,5.3,34.5,栗東高橋忠,464(+16)
4,8,12,カリーシ,牝4,56.0,キング,1:08.5,クビ,4,5.8,34.4,美浦武井,448(-2)
5,7,10,メイケイバートン,牡6,58.0,横山武,1:08.6,3/4,6,9.3,35.0,栗東中竹,460(-10)
6,6,9,ヴァンヴィーヴ,牡4,58.0,佐々木,1:08.7,1/2,2,4.6,34.6,栗東牧浦,506(+6)
7,5,7,ラホーヤストーム,牝5,56.0,古川吉,1:08.7,ハナ,11,67.1,35.2,栗東藤野,458(-12)
8,6,8,ゴールドスター,牡4,58.0,石川,1:08.7,クビ,5,6.4,34.2,美浦奥村武,462(0)
9,1,1,スムースベルベット,牝5,56.0,黛,1:08.7,アタマ,13,202.0,34.8,美浦南田,508(+8)
10,2,2,ジャガード,牡7,58.0,吉田隼,1:08.9,1.1/4,12,68.2,34.2,美浦和田雄,414(-8)
11,5,6,アイオブザストーム,牝5,56.0,菱田,1:09.0,クビ,10,47.8,34.1,栗東岡田,484(-2)
12,8,13,イグニション,牡5,58.0,川又,1:09.3,2,9,38.3,34.8,栗東畑端,462(-2)
13,3,3,クリノハレルヤ,牝4,56.0,森田,1:09.4,クビ,8,25.6,35.1,栗東武英,480(+2)
