馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,リケアエスプレッソ,牡2,横山和,美浦・小野,,30.4,8,,,,424(0),,,,,,,カレンブラックヒル,タイキシャトル,,
2,2,ディラードテソーロ,牡2,永野,美浦・畠山,,7.1,4,,,,424(0),,,,,,,フィエールマン,Exceed And Excel,,
3,3,ペタルブランシュ,牝2,横山武,美浦・村田,,7.5,5,,,,396(0),,,,,,,シルバーステート,テレグノシス,,
4,4,ハッピーダンシング,牝2,石神道,美浦・和田郎,,31.8,9,,,,430(0),,,,,,,タワーオブロンドン,スウィフトカレント,,
5,5,シュードタキライト,牡2,佐々木,美浦・菊川,,11.5,6,,,,488(0),,,,,,,ウインブライト,タイキシャトル,,
6,6,ヒデノブルースカイ,牡2,高杉,栗東・梅田,,3.3,1,,,,420(0),,,,,,,ナダル,ディープインパクト,,
7,6,ワイルドゴーア,牡2,小林勝,美浦・加藤士,,4.4,2,,,,450(0),,,,,,,タワーオブロンドン,オルフェーヴル,,
8,7,プリスクリプション,牡2,小林美,栗東・杉山佳,,57.3,10,,,,384(0),,,,,,,オルフェーヴル,ハードスパン,,
9,7,タイセイフランク,牡2,丹内,美浦・栗田,,12.3,7,,,,470(0),,,,,,,モズアスコット,シンボリクリスエス,,
10,8,メイショウアゴナス,牡2,角田河,栗東・本田,,5.2,3,,,,466(0),,,,,,,スワーヴリチャード,フレンチデピュティ,,
11,8,オールマイタイム,牝2,北村友,美浦・千葉,,63.3,11,,,,388(0),,,,,,,ガルボ,リアルインパクト,,
