券種,組み合わせ,配当,人気
単勝,12,570,3
複勝,12,190,3
複勝,5,510,8
複勝,8,140,1
枠連,3-7,1330,5
馬連,5-12,7170,23
ワイド,5-12,1810,21
ワイド,8-12,350,2
ワイド,5-8,1350,17
馬単,12-5,10010,32
3連複,5-8-12,5420,17
3連単,12-5-8,46060,128
