馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エアサージュ,牡6,坂井,栗東・池添,逃げ,3.4,2,2,,34.7,532(+10),阪神,62,中8週,Y,,3,Point of Entry,エンパイアメーカー,
2,2,ビキニボーイ,牡4,松若,栗東・梅田,差し,257.0,11,12,,38.6,512(+14),新潟,105,中14週,Y,,3,ビーチパトロール,ハーツクライ,
3,3,ハーツラプソディ,牝6,岡部誠,栗東・今野,差し,464.8,12,11,,35.0,526(+8),中京,70,中9週,Y,,3,ハーツクライ,Unbridled's Song,
4,4,サンセットクラウド,牡5,池添,栗東・矢作,差し,101.4,9,10,,39.9,466(-4),京都,14,中1週,Y,,3,ディープインパクト,Unbridled's Song,
5,5,ニホンピロキーフ,牡4,田口,栗東・大橋,差し,6.0,4,7,,35.0,486(+8),阪神,69,中9週,Y,,3,キタサンブラック,スウェプトオーヴァーボード,
6,5,カネフラ,牡4,永島,栗東・高橋康,差し,15.2,6,1,,34.4,456(-2),阪神,44,中5週,Y,,3,グランデッツァ,キングカメハメハ,
7,6,リフレーミング,牡6,団野,栗東・鮫島,差し,11.4,5,3,,33.4,476(+4),東京,76,中10週,Y,,3,キングヘイロー,バトルプラン,
8,6,エニシノウタ,牝6,Ｍデム,栗東・笹田,差し,60.1,8,11,,36.0,450(0),小倉,28,中3週,Y,,3,キズナ,シンボリクリスエス,
9,7,サンタグラシア,牝6,西村淳,美浦・鹿戸,差し,115.3,10,7,,37.5,420(-2),阪神,49,中6週,Y,,3,オルフェーヴル,Smart Strike,
10,7,ラスマドレス,牝5,岩田望,栗東・安田隆,差し,5.5,3,8,,34.7,470(+6),阪神,69,中9週,Y,,3,モーリス,ロックオブジブラルタル,
11,8,キミノナハマリア,牝4,武豊,栗東・千田,先行,2.5,1,1,,35.8,504(-2),京都,20,中2週,Y,,3,ハービンジャー,ヴィクトワールピサ,
12,8,マテンロウアレス B,セ6,太宰,栗東・昆,,49.2,7,15,,37.3,508(+6),阪神,69,中9週,Y,,3,ダイワメジャー,Footstepsinthesand,
