馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,モンシュマン,牡4,団野,栗東・上村,差し,17.9,7,13,,37.5,466(-8),阪神,62,中8週,Y,,3,ミッキーアイル,Thewayyouare,
2,2,レディメローラ,牝5,菱田,栗東・北出,先行,85.6,11,1,3歳以上1勝クラス,35.0,402(-12),小倉,28,中3週,Y,,3,ビッグアーサー,ステイゴールド,
3,3,ピースフルナイト,牝5,松山,栗東・高野,差し,12.3,4,1,3歳以上1勝クラス,33.9,414(+4),中京,20,中2週,Y,,3,ファインニードル,クロフネ,
4,4,シュブロンレーヴル,牝4,秋山稔,栗東・杉山佳,先行,41.6,8,1,3歳以上1勝クラス,35.3,412(+2),小倉,35,中4週,Y,,3,オルフェーヴル,ロードカナロア,
5,4,アスティスプマンテ,牝4,小沢,栗東・佐藤悠,差し,15.9,6,11,4歳以上2勝クラス,34.8,438(-6),京都,91,中12週,Y,,3,ロードカナロア,ダイワメジャー,
6,5,サウスバンク,牝3,川田,栗東・吉岡,先行,1.7,1,4,,34.9,484(-2),京都,77,中10週,Y,,3,グレーターロンドン,アフリート,
7,5,ジュンヴァンケット,セ4,坂井,栗東・友道,,5.0,2,7,4歳以上2勝クラス,35.9,462(+6),京都,77,中10週,Y,,3,キズナ,キングヘイロー,
8,6,スマートジェイナ,牝5,吉村,栗東・加藤公,差し,42.1,9,14,,36.3,450(-6),東京,56,中7週,Y,,3,ロードカナロア,ディープインパクト,
9,6,セレッソデアモール,牝5,川須,栗東・庄野,差し,63.3,10,12,,34.9,490(+4),中京,147,中20週,Y,,3,リオンディーズ,アドマイヤコジーン,
10,7,フェンダー B,牡4,バデル,栗東・斉藤崇,先行,7.3,3,6,,37.1,520(-4),中京,14,中1週,Y,,3,モーリス,スウィフトカレント,
11,7,ヒーローインチーフ,セ4,西塚,栗東・吉田,追込,13.9,5,9,,34.0,448(-2),小倉,27,中3週,Y,,3,ディスクリートキャット,タニノギムレット,
12,8,スマートルシーダ,牡7,松若,栗東・東田,追込,143.8,12,10,3歳以上2勝クラス,33.2,480(+10),京都,266,中37週,Y,Y,3,ディープインパクト,キングヘイロー,
13,8,エリンアキレウス,牡5,長岡,美浦・伊藤伸,差し,423.4,13,8,,34.5,538(+2),中京,13,中1週,Y,,3,ストロングリターン,ネオユニヴァース,
