馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴィヴァラリス,牝3,キング,美浦・尾関,差し,97.1,12,1,2歳新馬,33.6,392(-8),中山,77,中10週,Y,,1,デクラレーションオブウォー,ダイワメジャー,
2,2,スライビングロード,牝3,菅原明,栗東・福永,差し,35.1,9,1,2歳未勝利,34.5,454(0),京都,77,中10週,Y,,2,レイデオロ,サンデーサイレンス,
3,3,ミラーダカリエンテ,牝3,石川,美浦・相沢,逃げ,257.0,14,8,,35.1,474(+2),中山,34,中4週,Y,,3,スクリーンヒーロー,アドマイヤコジーン,
4,3,ショウナンザナドゥ,牝3,池添,栗東・松下,先行,4.8,2,4,,35.2,432(-6),京都,69,中9週,Y,,3,キズナ,Pulpit,
5,4,ロートホルン,牝3,横山武,美浦・加藤征,,12.7,5,1,2歳未勝利,34.5,462(-4),東京,90,中12週,Y,,2,サトノダイヤモンド,Tapit,
6,4,マピュース,牝3,田辺,美浦・和田勇,差し,23.4,8,1,,33.8,494(0),東京,90,中12週,Y,,3,マインドユアビスケッツ,シンボリクリスエス,
7,5,エンブロイダリー,牝3,ルメー,美浦・森一,差し,4.9,3,1,2歳1勝クラス,33.1,482(+8),東京,91,中12週,Y,,3,アドマイヤマーズ,クロフネ,
8,5,ティラトーレ,牝3,木幡巧,美浦・牧,先行,19.2,7,2,,33.2,486(-2),東京,14,中1週,Y,,3,リアルスティール,ルーラーシップ,
9,6,レイユール,牝3,嶋田,美浦・手塚,追込,45.4,11,9,,35.9,412(-4),中山,34,中4週,Y,,3,キズナ,キングカメハメハ,
10,6,ロンドボス,牝3,戸崎圭,栗東・藤原,差し,39.7,10,3,,34.2,446(-2),東京,90,中12週,Y,,2,モーリス,ディープインパクト,
11,7,マディソンガール,牝3,川田,栗東・中内田,先行,2.6,1,1,2歳新馬,33.0,442(-6),京都,77,中10週,Y,,1,キズナ,All American,
12,7,コートアリシアン,牝3,坂井,美浦・伊藤大,差し,6.9,4,6,,34.4,440(-2),京都,69,中9週,Y,,3,サートゥルナーリア,ハーツクライ,
13,8,エストゥペンダ,牝3,三浦,美浦・高柳瑞,差し,16.2,6,3,,34.6,442(0),中山,34,中4週,Y,,3,サートゥルナーリア,Offlee Wild,
14,8,ギフテッド,牝3,岩田康,美浦・武井,先行,233.5,13,8,,34.3,452(-6),中山,41,中5週,Y,,2,モーリス,Medaglia d'Oro,
