券種,組み合わせ,配当,人気
単勝,15,1100,4
複勝,15,410,5
複勝,4,850,11
複勝,1,780,10
枠連,2-8,3320,17
馬連,4-15,17740,46
ワイド,4-15,4850,50
ワイド,1-15,5650,58
ワイド,1-4,11200,80
馬単,15-4,31200,90
3連複,1-4-15,180090,308
3連単,15-4-1,879080,607
