コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"11,16(3,1,10)(7,8,9)(5,6,14)4,2,12,13-15"
4コーナー,"(*11,16,10)(3,8,9)(7,14)(5,2)4,12(6,13)-1,15"
