券種,組み合わせ,配当,人気
単勝,9,260,1
複勝,9,130,1
複勝,8,260,5
複勝,11,320,6
枠連,5-6,1430,6
馬連,8-9,1700,6
ワイド,8-9,520,3
ワイド,9-11,680,8
ワイド,8-11,1880,28
馬単,9-8,2640,7
3連複,8-9-11,5070,16
3連単,9-8-11,23560,79
