コーナー,通過順
1コーナー,"7(10,13)(6,11,16)-(9,15)-(1,2,14)12-4,5,3-8"
2コーナー,"7,10-(6,13)16,11(9,15)1(2,14)12-4,5,3,8"
3コーナー,"7(10,13,12)(6,15)9(11,14)1,2-16(4,5)(3,8)"
4コーナー,"(*7,13,12)15(6,10,9)(1,11)14,2,4,5(3,8)=16"
