コーナー,通過順
1コーナー,"8,5(6,9)4,3-7-1,2"
2コーナー,"8,5,6,9(3,4)7=1,2"
3コーナー,"(*7,8)9(6,5)4-3=1-2"
4コーナー,"7,8(6,9)(5,4)3-1=2"
