券種,組み合わせ,配当,人気
単勝,7,5980,12
複勝,7,1200,11
複勝,8,360,7
複勝,13,290,5
枠連,4-4,24710,33
馬連,7-8,36880,62
ワイド,7-8,7840,57
ワイド,7-13,7520,53
ワイド,8-13,1900,19
馬単,7-8,65380,119
3連複,7-8-13,111430,193
3連単,7-8-13,1385520,475
