コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*6,8)(11,12)9,13(3,14)(10,16)7,15(1,5,2)4"
4コーナー,"(*6,8,11)12,9-13(3,14)(10,16)(15,2)(7,5)(1,4)"
