券種,組み合わせ,配当,人気
単勝,7,5060,12
複勝,7,960,11
複勝,6,220,4
複勝,2,390,6
枠連,3-4,610,3
馬連,6-7,11560,34
ワイド,6-7,3570,38
ワイド,2-7,6680,56
ワイド,2-6,1100,13
馬単,7-6,30160,83
3連複,2-6-7,32610,102
3連単,7-6-2,284140,741
