コーナー,通過順
1コーナー,"(*3,12)16,10(9,15)(1,5,8)(4,7)14(6,13)(2,11)"
2コーナー,"3,12,16,10,15,9,8,5(1,7)(4,14)13(6,11)2"
3コーナー,"(3,*14)(12,16)(10,15)8(9,5)7,4(6,11)13,2,1"
4コーナー,"(*3,14)12,16,10(15,8)(9,5)(4,7)(13,6)(2,11)-1"
