券種,組み合わせ,配当,人気
単勝,1,550,3
複勝,1,220,3
複勝,9,660,10
複勝,2,230,4
枠連,1-7,4220,18
馬連,1-9,12480,37
ワイド,1-9,3340,38
ワイド,1-2,1090,10
ワイド,2-9,2500,31
馬単,1-9,17180,58
3連複,1-2-9,22520,72
3連単,1-9-2,167350,467
