着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,10,デビットバローズ,セ6,57.0,岩田望,1:43.7,,2,4.3,33.9,栗東上村,514(+10)
2,3,4,センツブラッド,牡3,56.0,坂井,1:44.0,2,7,17.7,34.1,栗東斉藤崇,462(0)
3,2,2,マテンロウレオ,牡6,57.0,横山典,1:44.0,ハナ,3,7.5,33.9,栗東昆,488(0)
4,8,13,グランヴィノス,牡5,57.0,川田,1:44.1,クビ,1,2.6,34.1,栗東友道,532(+8)
5,7,12,ニホンピロキーフ,牡5,57.0,田口,1:44.1,クビ,10,36.3,33.9,栗東大橋,486(+4)
6,3,3,ブラックシールド,牡6,57.0,国分優,1:44.2,1/2,12,134.0,33.8,栗東小栗,468(-4)
7,4,5,サンストックトン,牡6,57.0,高杉,1:44.3,クビ,13,235.0,34.2,美浦堀内,464(-4)
8,1,1,オニャンコポン,セ6,57.0,武豊,1:44.6,1.3/4,8,22.0,34.3,美浦小島,460(-6)
9,5,8,ナムラエイハブ,牡4,57.0,吉田隼,1:44.7,1/2,5,10.1,35.3,栗東長谷川,524(+6)
10,8,14,オールナット,牡4,58.0,北村友,1:44.7,クビ,4,8.1,34.6,栗東高野,538(+14)
11,5,7,ラーグルフ,牡6,57.0,丸田,1:44.8,1/2,14,263.6,34.5,美浦田中勝,502(+6)
12,4,6,ショウナンマグマ,セ6,57.0,池添,1:45.1,1.1/2,11,58.5,36.1,美浦尾関,504(-4)
13,6,9,ウエストナウ,牡4,57.0,団野,1:45.3,1.1/4,6,10.9,35.1,栗東佐々木,498(0)
14,7,11,ドゥラエレーデ,牡5,57.0,西村淳,1:45.8,3,9,24.2,36.2,栗東池添,516(-8)
