馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ノイシュタット,牡3,水沼,美浦・杉浦,先行,129.9,14,9,3歳未勝利,42.8,470(-10),新潟,99,中13週,Y,,3,ニューイヤーズデイ,ステイゴールド,,
2,2,グラヴィテ,牝7,黒岩,栗東・藤野,先行,7.3,3,3,障害3歳以上未勝利,13.4,494(+4),福島,15,中1週,Y,,3,ネオユニヴァース,キングカメハメハ,,
3,3,ダイシンネイビー,牡4,金子,美浦・戸田,追込,126.7,13,13,障害3歳以上未勝利,14.5,494(+2),中京,120,中16週,Y,,3,シルバーステート,ダイシンオレンジ,,
4,3,デスティネ,牡8,土田,美浦・萱野,差し,42.1,8,6,障害3歳以上未勝利,13.5,482(-4),福島,15,中1週,Y,,3,リアルインパクト,ミシル,,
5,4,フジフォンテ,セ6,石神深,美浦・粕谷,差し,66.1,11,7,4歳以上1勝クラス,37.8,478(+14),新潟,205,中28週,Y,Y,3,ロージズインメイ,メイショウオウドウ,,
6,4,マテンロウノカゼ,牡4,森一,栗東・昆,,13.0,5,7,3歳以上1勝クラス,38.2,484(-2),京都,36,中4週,Y,,3,ドゥラメンテ,キングヘイロー,,
7,5,ハイウェイスター,牝4,中村,栗東・宮本,先行,10.8,4,6,障害3歳以上未勝利,13.9,490(-8),京都,23,中2週,Y,,3,アメリカンペイトリオット,Distorted Humor,,
8,5,フェスティヴビーム,牡5,草野,美浦・畠山,差し,4.4,2,6,障害3歳以上未勝利,13.9,472(+6),東京,50,中6週,Y,,3,リアルスティール,アグネスタキオン,,
9,6,コンバスチョン,セ6,上野,美浦・伊藤圭,先行,19.0,6,13,,40.6,504(+12),福島,141,中19週,Y,,3,ディスクリートキャット,パイロ,,
10,6,アゼム,牡3,小野寺,栗東・坂口,差し,57.0,9,13,3歳未勝利,34.9,454(+12),中京,85,中11週,Y,,3,ヘンリーバローズ,タニノギムレット,,
11,7,インターステラ,牡3,,美浦・天間,差し,117.7,12,7,フォーチュ,39.2,470(+1),大井,82,中11週,,,2,ダノンバラード,サッカーボーイ,,
12,7,ヴァランセカズマ,牡8,大江圭,美浦・蛯名利,差し,31.2,7,10,障害3歳以上未勝利,13.9,498(-6),東京,29,中3週,Y,,3,モンテロッソ,デュランダル,,B
13,8,オステリア,牡6,高田,栗東・宮本,先行,1.8,1,2,障害3歳以上未勝利,14.0,522(-2),京都,22,中2週,Y,,3,ドレフォン,ダイワメジャー,,
14,8,モスクロッサー,セ4,坂口,美浦・国枝,差し,57.5,10,16,4歳以上1勝クラス,42.7,528(+10),中山,246,中34週,Y,Y,3,ハーツクライ,El Corredor,,
