着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ロードフィレール,牡3,55.0,戸崎圭,2:09.3,,2,3.0,35.1,栗東吉岡,522(0)
2,7,12,ブラックオリンピア,牡3,55.0,川田,2:09.6,1.3/4,1,1.5,35.2,栗東友道,536(+6)
3,7,11,オールマイデイズ,牡6,58.0,丸山,2:10.4,5,9,96.5,35.6,美浦矢嶋,504(+6)
4,8,14,ズイウンゴサイ,牡5,58.0,石橋脩,2:10.4,アタマ,10,107.4,35.3,美浦武市,468(0)
5,4,6,ファーングロット,牡4,58.0,岩田康,2:10.5,1/2,3,6.9,35.9,栗東上村,498(0)
6,5,8,ビップチェイス,牡5,58.0,杉原,2:10.6,3/4,12,130.3,35.5,美浦田島,462(0)
7,3,3,ゴールデンパゴーダ,牝3,53.0,石川,2:11.0,2,11,121.2,36.3,美浦上原佑,392(-10)
8,6,9,キングズトゥルー,牡4,58.0,丸田,2:11.2,1,4,28.6,36.5,美浦大竹,462(0)
9,1,1,ダノンピクチャー,牡4,58.0,小崎,2:11.2,ハナ,5,39.6,36.1,美浦田中博,502(+20)
10,5,7,サミダレナイツ,牡4,58.0,田辺,2:11.5,1.3/4,7,65.8,37.2,栗東谷,496(+4)
11,3,4,ランツフート,牡4,58.0,三浦,2:11.6,3/4,8,75.4,36.7,栗東大久保,466(0)
12,6,10,バンフィエルド,牡7,58.0,柴田大,2:13.4,大,14,429.4,37.6,美浦粕谷,432(-8)
中止,2,2,プリズマジコ,牡5,58.0,原,,,13,162.0,,栗東高橋忠,448(+2)
中止,8,13,パッションリッチ,牡4,58.0,木幡巧,,,6,56.2,,美浦久保田,500(+4)
