馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アナザーリリック,牝5,丸山,美浦・林,差し,32.8,13,14,,33.3,494(0),新潟,91,中12週,Y,,3,リオンディーズ,サクラバクシンオー,
2,1,カレンルシェルブル,牡5,吉田隼,栗東・安田翔,差し,8.6,4,5,,34.8,510(-2),小倉,91,中12週,Y,,3,ハービンジャー,ハーツクライ,
3,2,ダンテスヴュー,牡4,石橋脩,栗東・友道,先行,22.0,10,1,,35.8,470(0),小倉,91,中12週,Y,,3,キングカメハメハ,フレンチデピュティ,
4,2,テーオーシリウス,牡5,藤岡佑,栗東・奥村豊,,14.4,7,2,,35.7,466(-4),小倉,91,中12週,Y,,3,ジャスタウェイ,シンボリクリスエス,
5,3,シルトホルン,牡3,大野,美浦・新開,先行,4.8,1,2,,34.3,470(+8),東京,28,中3週,Y,,3,スクリーンヒーロー,Langfuhr,
6,3,ホウオウエミーズ,牝6,田辺,美浦・池上,差し,5.5,3,2,,35.0,450(0),新潟,21,中2週,Y,,3,ロードカナロア,アグネスタキオン,
7,4,ダンディズム,セ7,富田,栗東・野中,差し,27.4,12,2,,37.2,472(0),札幌,70,中9週,Y,,3,マンハッタンカフェ,シングスピール,
8,4,ノースザワールド,牡5,団野,栗東・大久保,先行,5.3,2,6,,33.9,470(+2),東京,35,中4週,Y,,3,ディープインパクト,Giant's Causeway,
9,5,ヴァンケドミンゴ,牡7,角田和,栗東・藤岡,差し,83.7,15,12,,34.7,472(-4),京都,14,中1週,Y,,3,ルーラーシップ,アグネスタキオン,
10,5,グリューネグリーン,牡3,永野,美浦・相沢,差し,17.2,8,4,,33.9,496(+10),東京,28,中3週,Y,,3,ラブリーデイ,スペシャルウィーク,
11,6,アケルナルスター,牡4,丹内,美浦・清水英,差し,12.0,6,2,,36.3,464(-8),札幌,99,中13週,Y,,3,トーセンラー,タイキシャトル,
12,6,ナイママ,牡7,武藤,美浦・武藤,追込,285.0,16,14,,34.3,480(0),東京,28,中3週,Y,,3,ダノンバラード,ジャングルポケット,
13,7,ウインピクシス,牝4,松岡,美浦・上原博,,9.3,5,2,,35.1,450(+10),札幌,105,中14週,Y,,3,ゴールドシップ,ロージズインメイ,
14,7,バビット,牡6,内田博,栗東・浜田,逃げ,24.2,11,10,,35.0,458(-6),東京,35,中4週,Y,,3,ナカヤマフェスタ,タイキシャトル,
15,8,カントル,牡7,Ｈドイ,栗東・藤原,先行,19.9,9,1,,35.6,474(+2),小倉,77,中10週,Y,,3,ディープインパクト,キングカメハメハ,
16,8,ユニコーンライオン B,牡7,国分優,栗東・矢作,,39.5,14,9,,35.7,532(-2),東京,22,中2週,Y,,3,No Nay Never,High Chaparral,
