着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,アリスヴェリテ,牝4,50.0,永島,1:57.2,,4,9.1,36.1,栗東中竹,468(+2)
2,8,15,エーデルブルーメ,牝5,54.0,川田,1:57.6,2,1,3.4,34.6,栗東福永,486(0)
3,3,6,ホールネス,牝4,52.0,西塚,1:57.6,クビ,6,11.6,34.3,栗東藤原,522(-2)
4,8,16,ファユエン,牝6,53.0,菊沢,1:57.6,クビ,15,73.6,33.8,美浦勢司,464(-2)
5,3,5,ラヴェル,牝4,54.0,坂井,1:57.8,1,11,19.9,34.5,栗東矢作,458(0)
6,4,8,セントカメリア,牝5,53.0,西村淳,1:57.8,クビ,7,12.9,34.3,栗東高野,450(-8)
7,7,14,エリカヴィータ,牝5,54.0,小沢,1:57.9,クビ,16,74.2,34.8,美浦国枝,464(0)
8,4,7,マリネロ,牝5,50.0,松若,1:57.9,クビ,14,66.6,34.2,美浦嘉藤,424(-2)
9,2,3,ピンハイ,牝5,54.0,北村友,1:58.0,1/2,8,13.7,34.5,栗東田中克,408(-4)
10,5,9,コスタボニータ,牝5,56.0,岩田望,1:58.1,クビ,3,7.7,34.3,栗東杉山佳,480(+10)
11,6,11,インザオベーション,牝5,51.0,荻野極,1:58.4,1.3/4,12,29.8,35.6,栗東武幸,472(-6)
12,1,2,ジューンオレンジ,牝4,54.0,富田,1:58.5,1/2,13,36.5,35.6,栗東長谷川,454(0)
13,2,4,ミッキーゴージャス,牝4,56.5,浜中,1:58.6,1/2,2,7.5,35.9,栗東安田,452(+8)
14,1,1,ベリーヴィーナス,牝5,53.0,藤懸,1:58.6,ハナ,10,18.9,36.4,栗東鈴木孝,496(0)
15,6,12,タガノパッション,牝6,53.0,Mデム,1:59.4,5,5,11.4,36.4,栗東武幸,486(+10)
16,5,10,ゴールドエクリプス,牝5,53.0,幸,2:00.0,3.1/2,9,16.0,36.7,栗東大久保,496(+2)
