着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,ナチュラルライズ,牡2,56.0,横山武,1:36.4,,2,3.6,36.4,美浦伊藤圭,490(+14)
2,5,10,クレーキング,牡2,56.0,ルメー,1:36.5,3/4,3,6.2,36.4,美浦中舘,486(+4)
3,3,6,テーオーエルビス,牡2,56.0,鮫島駿,1:36.8,1.3/4,7,16.2,36.9,栗東高柳大,496(+2)
4,4,7,スナッピードレッサ,牡2,56.0,坂井,1:37.1,2,1,2.5,36.7,美浦大竹,484(0)
5,5,9,カンレイスキー,牡2,56.0,石川,1:37.4,2,13,158.6,36.4,美浦竹内,472(-4)
6,8,15,タガノバビロン,牡2,56.0,マーカ,1:37.6,3/4,5,10.7,37.3,栗東西園翔,512(-6)
7,7,13,ボルトテソーロ,牡2,56.0,Hドイ,1:37.8,1.1/4,12,144.6,37.9,美浦栗田,476(-2)
8,7,14,フィドルファドル,牝2,55.0,横山和,1:37.8,クビ,10,111.8,37.6,栗東矢作,454(0)
9,2,4,ドラゴンウェルズ,牡2,56.0,ムーア,1:37.9,クビ,4,7.4,38.2,栗東藤原,458(+2)
10,4,8,バギーウィップ,牡2,56.0,戸崎圭,1:38.0,3/4,8,51.0,37.7,美浦萩原,496(-4)
11,2,3,レイナデアルシーラ,牝2,55.0,石橋脩,1:38.4,2.1/2,9,89.2,38.8,栗東西園正,498(-2)
12,8,16,パナランギン,牡2,56.0,大野,1:38.5,1/2,16,363.4,37.2,美浦松山,494(+6)
13,1,1,ピコレッド,牡2,56.0,木幡巧,1:38.7,3/4,14,184.5,38.6,美浦牧,532(-4)
14,1,2,マリブオレンジ,牝2,55.0,岩田望,1:39.0,1.3/4,6,15.7,39.1,栗東福永,446(-2)
15,6,11,キアヌ,牡2,56.0,小崎,1:39.1,1,11,114.3,39.0,栗東小崎,504(-2)
16,3,5,ルイステソーロ,牡2,56.0,菅原明,1:39.7,3.1/2,15,225.1,39.9,美浦畠山,488(+4)
