馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ロードラヴォール,牡2,川田,栗東・中内田,先行,1.7,1,1,2歳新馬,36.7,522(+20),小倉,97,中13週,Y,,1,エピファネイア,ディープインパクト,,
2,2,ユメシルベ,牝2,柴田大,美浦・粕谷,差し,13.8,4,1,2歳未勝利,34.8,416(-2),中山,26,中3週,Y,,3,ウインブライト,フレンチデピュティ,,
3,3,オッハッピー,牝2,鷲頭,栗東・西村,差し,143.8,6,9,2歳未勝利,36.8,424(-8),札幌,48,中6週,Y,,2,ハッピースプリント,シンボリクリスエス,,
4,4,ブルースカイブルー,牡2,和田竜,栗東・平田,,2.8,2,1,2歳新馬,34.2,536(+2),阪神,27,中3週,Y,,1,ハービンジャー,ハーツクライ,,
5,5,セイカンサンラン,牡2,古川吉,栗東・大根田,追込,212.3,7,13,2歳未勝利,36.3,430(-2),阪神,20,中2週,Y,,2,カリフォルニアクローム,ブラックタイド,,
6,6,ファインマン,牡2,高倉,栗東・前川,差し,106.5,5,6,2歳未勝利,35.5,496(0),京都,7,連闘,Y,,2,ファインニードル,ヴィクトワールピサ,,
7,7,サトノアイボリー,牡2,団野,栗東・杉山晴,差し,4.4,3,1,2歳新馬,34.0,486(+6),中京,41,中5週,Y,,1,エピファネイア,クロフネ,,
