馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダノンザタイガー,牡3,川田,美浦・国枝,差し,3.6,1,2,,34.0,502(+2),東京,85,中11週,Y,,3,ハーツクライ,Tale of the Cat,
2,2,コレペティトール,牡3,松山,栗東・中竹,差し,39.6,8,1,,34.6,472(0),中京,70,中9週,Y,,3,ジャスタウェイ,コロナドズクエスト,
3,3,キョウエイブリッサ,牡3,三浦,美浦・武市,差し,59.5,9,4,,35.7,470(+6),阪神,56,中7週,Y,,3,グレーターロンドン,ルーラーシップ,
4,4,シーズンリッチ,牡3,吉田隼,美浦・久保田,先行,101.5,11,4,,34.3,500(+6),東京,98,中13週,Y,,3,ドゥラメンテ,ハーツクライ,
5,5,タッチウッド,牡3,バシュ,栗東・武幸,,9.2,5,1,2歳新馬,34.0,528(+4),阪神,84,中11週,Y,,1,ドゥラメンテ,アドマイヤムーン,
6,5,タスティエーラ,牡3,福永,美浦・堀,先行,3.7,2,1,2歳新馬,33.5,486(+2),東京,77,中10週,Y,,1,サトノクラウン,マンハッタンカフェ,
7,6,シルバースペード,牡3,吉田豊,美浦・小野,差し,284.7,12,9,,35.3,468(-6),中山,28,中3週,Y,,3,シルバーステート,キングカメハメハ,
8,6,ファントムシーフ,牡3,ルメー,栗東・西村,先行,4.1,3,4,,34.6,502(0),中山,46,中6週,Y,,3,ハービンジャー,Medaglia d'Oro,
9,7,レイベリング,牡3,Ｍデム,美浦・鹿戸,差し,4.7,4,3,,35.8,472(+2),阪神,56,中7週,Y,,2,Frankel,Docksider,
10,7,シュタールヴィント,牡3,戸崎圭,栗東・矢作,先行,39.3,7,4,,35.9,440(-6),阪神,78,中10週,Y,,3,ロードカナロア,ディープインパクト,
11,8,ウインオーディン,牡3,横山和,美浦・鹿戸,差し,69.2,10,2,,33.2,474(+8),新潟,168,中23週,Y,,3,エピファネイア,フジキセキ,
12,8,ロードプレイヤー,牡3,田辺,美浦・尾形,差し,18.1,6,7,,35.1,452(+12),阪神,78,中10週,Y,,3,グレーターロンドン,タニノギムレット,
