馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ソヴリンゲート,牡2,吉田豊,美浦・戸田,,120.8,10,,,,462(0),,,,,,,デクラレーションオブウォー,ルーラーシップ,,
2,2,オペレッタテソーロ,牝2,木幡巧,美浦・菊川,,87.3,9,,,,450(0),,,,,,,キタサンブラック,ドゥラメンテ,,
3,3,スヴェンガーリ,牡2,三浦,美浦・嘉藤,,39.6,6,,,,476(0),,,,,,,ルーラーシップ,ディープインパクト,,
4,4,エートレイン,牡2,荻野極,美浦・岩戸,,11.8,5,,,,518(0),,,,,,,エフフォーリア,Storm Cat,,
5,5,ニシノアナベル,牝2,野中,美浦・本間,,235.6,11,,,,478(0),,,,,,,オメガパフューム,クロフネ,,
6,5,コラリオン,牡2,田辺,美浦・伊坂,,4.3,3,,,,496(0),,,,,,,リオンディーズ,ディープインパクト,,
7,6,アトミックリーチ,牡2,戸崎圭,美浦・宮田,,2.6,1,,,,454(0),,,,,,,コントレイル,Bernardini,,
8,6,フォンターナドーロ,牝2,菊沢,美浦・菊沢,,41.7,7,,,,466(0),,,,,,,アルアイン,エリシオ,,
9,7,ニシノリリックス,牝2,石橋脩,美浦・小野,,256.3,12,,,,456(0),,,,,,,リーチザクラウン,カジノドライヴ,,
10,7,インテルラゴス,牝2,坂井,美浦・奥村武,,3.0,2,,,,500(0),,,,,,,インディチャンプ,ハーツクライ,,
11,8,コスモプルー,牝2,津村,美浦・黒岩,,51.5,8,,,,430(0),,,,,,,ダノンキングリー,New Approach,,
12,8,エピックジャーニー,牡2,石川,美浦・浅利,,7.4,4,,,,508(0),,,,,,,エフフォーリア,ロードカナロア,,
