着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,ニューバラード,牡3,56.0,マーカ,2:35.0,,2,3.3,38.6,美浦尾関,524(+12)
2,3,3,アコークロー,牝5,56.0,丸田,2:35.3,2,10,24.3,38.6,美浦大竹,498(+8)
3,4,5,インペリアルライン,セ5,58.0,丹内,2:35.5,1.1/4,6,14.6,38.8,美浦中舘,484(+4)
4,1,1,マウンテンエース,牡4,58.0,石橋脩,2:36.1,3.1/2,5,14.2,40.3,美浦和田雄,508(-2)
5,2,2,バレンタインガール,牝3,54.0,北村宏,2:36.4,1.3/4,14,151.7,39.0,美浦古賀,460(-8)
6,5,8,ネイチャーシップ,牡6,58.0,長浜,2:36.4,ハナ,8,22.6,39.3,美浦根本,502(+2)
7,5,7,ブロンディール,牝4,56.0,内田博,2:36.6,1,12,71.4,39.2,美浦深山,486(+2)
8,7,11,ルーラーリッチ,セ4,58.0,菅原明,2:36.7,1/2,4,9.7,40.3,美浦小島,498(+6)
9,4,6,カズタンジャー,牡3,56.0,戸崎圭,2:36.9,1,1,2.9,40.7,栗東新谷,500(+4)
10,3,4,ヴォランテ,牡4,58.0,大野,2:36.9,クビ,11,46.0,39.8,栗東羽月,466(+12)
11,6,9,アトラクティーボ,牡5,58.0,荻野極,2:37.1,1,7,16.9,41.3,美浦武藤,534(-12)
12,8,14,スプレーフォール,牡3,56.0,木幡巧,2:37.1,ハナ,9,24.3,40.6,美浦相沢,450(+4)
13,6,10,クリーンドリーム,牡6,58.0,松岡,2:39.8,大,13,128.8,42.7,美浦鈴木伸,488(0)
中止,8,13,アーマルコライト,牡3,56.0,横山武,,,3,7.1,,栗東寺島,520(+14)
