着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,エコロデュエル,牡7,63.0,草野,4:49.0,,1,1.5,13.6,美浦岩戸,480(0)
2,8,10,ディナースタ,牡7,63.0,高田,4:51.0,大,3,6.6,13.7,栗東辻野,486(+6)
3,2,2,フォージドブリック,牡5,63.0,大江圭,4:52.0,6,8,40.2,13.7,美浦西田,566(+2)
4,3,3,ホウオウプロサンゲ,牡5,63.0,小野寺,4:53.0,6,2,4.6,13.8,栗東矢作,504(+2)
5,7,7,ネビーイーム,牡8,63.0,小牧加,4:53.0,1/2,4,15.7,13.8,栗東中竹,540(-4)
6,4,4,サンデイビス,牡8,63.0,上野,4:53.5,2.1/2,5,17.8,13.8,美浦村田,520(+4)
7,7,8,ヘザルフェン,牡5,63.0,森一,4:53.5,アタマ,6,25.4,13.8,栗東昆,510(-4)
8,5,5,プラチナドリーム,牡7,63.0,石神深,4:54.7,7,7,35.8,13.8,美浦菊川,488(-2)
9,8,9,タンジェントアーク,セ8,63.0,五十嵐,4:58.6,大,10,276.2,14.0,美浦田村,448(0)
10,1,1,ポリトナリティー,牝5,61.0,水沼,5:16.9,大,9,185.2,14.9,美浦和田雄,430(+12)
