馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タイセイカレント,牡3,丸山,栗東・矢作,差し,14.6,8,8,,40.1,474(-6),大井,31,中3週,,,2,モーリス,Galileo,
2,1,ライツユーアップ,牝3,角田和,栗東・角田,,237.5,17,1,3歳未勝利,39.3,430(-4),阪神,20,中2週,Y,,3,スワーヴリチャード,エアジハード,
3,2,バニーラビット,牡3,吉田隼,栗東・武幸,先行,181.9,15,14,3歳1勝クラス,38.2,490(+2),中山,62,中8週,Y,,3,アドマイヤマーズ,Havana Gold,
4,2,パンジャタワー,牡3,藤岡佑,栗東・橋口,差し,4.5,1,12,,35.0,484(-2),京都,97,中13週,Y,,3,タワーオブロンドン,ヴィクトワールピサ,
5,3,モズナナスター,牝3,丹内,栗東・矢作,先行,25.1,10,5,,35.8,450(-2),阪神,14,中1週,Y,,3,モズアスコット,アグネスデジタル,
6,3,ヤンキーバローズ,牡3,岩田望,栗東・上村,差し,6.3,3,2,,33.8,482(+6),京都,91,中12週,Y,,3,エピファネイア,ディープインパクト,
7,4,シルバーレイン,牡3,ルメー,美浦・萩原,差し,4.6,2,1,3歳1勝クラス,33.2,472(0),東京,35,中4週,Y,,3,エピファネイア,ハービンジャー,
8,4,ニタモノドウシ,牡3,菅原明,美浦・高木,差し,9.0,5,9,,34.7,468(+4),京都,97,中13週,Y,,3,ディーマジェスティ,Petionville,
9,5,チムグクル,牡3,団野,栗東・福永,先行,54.9,12,1,3歳未勝利,34.8,426(+4),中京,56,中7週,Y,,3,ラブリーデイ,ディープインパクト,
10,5,キャッスルレイク,牝3,亀田,栗東・松下,先行,208.7,16,15,,36.6,462(-6),阪神,14,中1週,Y,,3,サートゥルナーリア,ディープインパクト,
11,6,トータルクラリティ,牡3,北村友,栗東・池添,先行,8.8,4,13,,35.6,474(0),京都,97,中13週,Y,,3,バゴ,スペシャルウィーク,
12,6,ラパンチュール,牝3,吉田豊,美浦・蛯名正,差し,43.7,11,5,,33.3,456(-8),東京,42,中5週,Y,,3,タワーオブロンドン,スピルバーグ,
13,7,クラスペディア,牡3,小崎,栗東・河嶋,,12.2,7,1,,33.6,492(-8),東京,49,中6週,Y,,3,ミスターメロディ,アグネスタキオン,
14,7,リリーフィールド,牝3,国分恭,栗東・小崎,先行,67.0,13,11,,35.9,424(-6),阪神,14,中1週,Y,,3,モズアスコット,アグネスタキオン,
15,7,アーリントンロウ,牡3,西村淳,栗東・松下,,16.7,9,15,,39.1,512(+2),中京,68,中9週,Y,,3,タワーオブロンドン,マーベラスサンデー,
16,8,スマッシュアウト,牡3,永島,美浦・栗田,先行,286.7,18,5,,33.8,444(+6),東京,49,中6週,Y,,3,サートゥルナーリア,ハーツクライ,
17,8,モジャーリオ,牡3,斎藤,美浦・斎藤誠,差し,151.3,14,5,,33.9,460(-4),京都,27,中3週,Y,,3,リオンディーズ,ハービンジャー,
18,8,モンドデラモーレ,牡3,杉原,美浦・千葉,先行,9.6,6,2,,34.2,482(-2),中山,76,中10週,Y,,3,ワールドエース,クロフネ,
