着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,17,トーラスシャイン,牡4,58.0,松本,1:09.5,,4,8.8,35.2,栗東田中克,470(-4)
2,4,7,タイキヴァンクール,牡4,58.0,荻野極,1:09.9,2.1/2,1,4.3,34.8,栗東中尾,510(-4)
3,1,1,トールキン,牡5,58.0,古川吉,1:10.0,クビ,10,29.6,35.1,栗東西園正,500(+8)
4,8,18,バシレウスシチー,牡6,58.0,菱田,1:10.0,クビ,6,14.7,35.5,栗東岡田,460(+6)
5,4,8,イコサン,牡5,58.0,丹内,1:10.0,ハナ,2,4.6,35.4,栗東長谷川,504(+8)
6,8,16,ゴールドスター,牡4,58.0,鮫島駿,1:10.0,ハナ,5,10.3,35.7,美浦奥村武,468(+12)
7,2,3,ゴルトリッチ,牡5,58.0,菊沢,1:10.1,1/2,9,19.5,34.8,栗東牧浦,512(+8)
8,1,2,ダークンストーミー,牡5,58.0,石神道,1:10.2,クビ,15,67.9,35.0,美浦小笠,448(-6)
9,5,10,メイショウミリオレ,牝4,56.0,川須,1:10.2,ハナ,7,16.2,34.5,栗東藤岡,484(0)
10,7,14,ルヴァンノワール,牝7,56.0,小沢,1:10.3,3/4,12,31.0,34.8,栗東庄野,454(-6)
11,3,6,ゴールドサーベル,牡4,58.0,角田和,1:10.3,アタマ,11,30.7,34.9,栗東大久保,468(0)
12,5,9,イグニション,牡5,58.0,丸山元,1:10.5,1.1/4,8,17.8,35.7,栗東畑端,476(+8)
13,6,12,アップストローク,セ6,58.0,斎藤,1:10.5,ハナ,13,38.8,35.2,美浦杉浦,460(-6)
14,2,4,フォルテース,牡5,58.0,長岡,1:10.8,1.3/4,18,147.3,36.2,栗東高橋亮,462(+12)
15,7,15,ベンガン,牡8,58.0,黛,1:11.0,1.1/2,17,105.3,35.7,栗東千田,478(+10)
16,3,5,クオレス,牝4,56.0,小林脩,1:11.0,ハナ,14,46.2,36.0,美浦牧,486(+2)
17,7,13,ロードトレゾール,牡4,58.0,佐々木,1:11.4,2.1/2,3,5.7,36.4,栗東清水久,522(-8)
18,6,11,セイウンティーダ,牝4,56.0,高倉,1:12.9,9,16,90.0,38.0,美浦松山,432(0)
