馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スリーケイエヌ,牡6,小坂,栗東・藤沢,差し,80.7,10,5,,13.7,474(-4),小倉,14,中1週,Y,,3,フリオーソ,ファルブラヴ,,
2,2,クラップサンダー,牡5,黒岩,栗東・牧田,逃げ,3.8,2,5,,13.8,472(+6),京都,35,中4週,Y,,3,ジャスタウェイ,キングカメハメハ,,
3,3,テイエムタツマキ,牡6,田村,栗東・武英,差し,22.3,7,7,,13.1,510(+2),福島,21,中2週,Y,,3,キズナ,クロフネ,,B
4,4,ドンカルロ,牡4,小野寺,栗東・高柳大,差し,35.5,8,5,JRA交流,39.4,450(-8),園田,23,中2週,,,2,ドレフォン,ディープインパクト,,
5,5,ファルコニア,牡7,石神深,美浦・和田郎,,2.6,1,11,,13.4,478(-2),新潟,63,中8週,Y,,3,ディープインパクト,Hawk Wing,,
6,6,ワールドスケール,牡7,小牧加,栗東・村山,先行,11.8,6,13,,13.4,488(-4),新潟,63,中8週,Y,,3,ワールドエース,アグネスデジタル,,
7,7,ニンギルス,牡7,井上,栗東・鈴木孝,差し,9.6,4,9,,13.3,456(+2),新潟,63,中8週,Y,,3,トゥザグローリー,With Approval,,
8,7,ウラエウス,セ6,中村,栗東・中村,先行,70.5,9,11,,13.9,458(-12),京都,35,中4週,Y,,3,キンシャサノキセキ,Mt. Livermore,,
9,8,メイショウアツイタ,牡6,難波,栗東・高橋忠,差し,10.0,5,4,,13.9,504(-4),京都,70,中9週,Y,,3,フェノーメノ,Deputy Minister,,
10,8,ブラビオ,牡6,森一,栗東・緒方,先行,4.3,3,1,障害4歳以上未勝利,13.5,464(+2),中山,111,中15週,Y,,3,ルーラーシップ,ホワイトマズル,,
