馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,プリーチトヤーン,牝4,横山琉,美浦・斎藤誠,先行,19.5,5,12,,40.0,474(+6),阪神,42,中5週,Y,,3,パイロ,Tale of the Cat,
2,1,オウケンロジータ,牝6,田中勝,美浦・松永康,差し,104.5,13,12,3歳以上2勝クラス,39.1,518(0),中京,112,中15週,Y,,3,ルーラーシップ,キャプテンスティーヴ,
3,2,アラゴナイト,牝5,大野,美浦・加藤和,差し,41.0,8,6,,38.9,466(+4),中山,41,中5週,Y,,3,モンテロッソ,スウェプトオーヴァーボード,
4,2,グリモリオ,牝5,横山武,美浦・菊沢,先行,67.4,11,1,3歳以上1勝クラス,38.0,514(+2),中山,49,中6週,Y,,3,エピファネイア,ダイワメジャー,
5,3,ミヤビマドンナ,牝6,吉田豊,美浦・中舘,差し,79.0,12,5,4歳以上2勝クラス,39.3,442(-6),中山,16,中1週,Y,,3,キズナ,キングカメハメハ,
6,3,ラフルオリータ B,牝5,津村,美浦・加藤士,差し,37.5,7,6,,37.9,486(0),新潟,97,中13週,Y,,3,ハーツクライ,クロフネ,
7,4,カフェプリンセス,牝5,田辺,美浦・中舘,差し,8.1,3,3,3歳以上2勝クラス,36.8,486(0),東京,70,中9週,Y,,3,ドゥラメンテ,Bandini,
8,4,キャリックアリード,牝4,戸崎圭,美浦・高橋文,先行,1.6,1,1,3歳以上1勝クラス,36.0,454(+8),東京,90,中12週,Y,,3,キズナ,Galileo,
9,5,ユースフルラヴ B,牝6,内田博,美浦・辻,先行,198.1,14,13,3歳以上2勝クラス,41.2,440(-4),東京,62,中8週,Y,,3,ルーラーシップ,シンボリクリスエス,
10,5,ネイリッカ,牝4,菊沢,美浦・和田勇,,60.5,10,10,3歳以上2勝クラス,39.5,460(-2),中山,48,中6週,Y,,3,メイショウボーラー,クロフネ,
11,6,デアノヴァ,牝4,宮崎,美浦・伊坂,差し,14.5,4,7,3歳以上2勝クラス,38.0,476(-2),東京,62,中8週,Y,,3,ホッコータルマエ,シンボリクリスエス,
12,6,ラボンダンス,牝6,三浦,栗東・橋口,差し,314.2,15,9,3歳以上2勝クラス,38.6,498(-10),阪神,84,中11週,Y,,3,タートルボウル,ゴールドアリュール,
13,7,フレンチギフト,牝4,菅原明,美浦・中川,差し,4.3,2,1,3歳以上1勝クラス,37.2,472(+6),中京,42,中5週,Y,,3,シニスターミニスター,フレンチデピュティ,
14,7,ロジカルガール,牝7,秋山稔,美浦・大和田,差し,492.4,16,13,3歳以上2勝クラス,39.3,486(0),中山,48,中6週,Y,,3,ダノンシャンティ,Deputy Minister,
15,8,ミアマンテ,牝6,バシュ,美浦・木村,差し,52.1,9,5,,33.9,454(+4),東京,90,中12週,Y,,3,キングカメハメハ,Pulpit,
16,8,セナリスト,牝5,ルメー,美浦・金成,差し,31.4,6,8,3歳以上2勝クラス,36.7,468(+10),中山,42,中5週,Y,,3,ブラックタイド,Numerous,
