券種,組み合わせ,配当,人気
単勝,11,330,2
複勝,11,170,3
複勝,6,150,2
複勝,5,350,7
枠連,5-8,340,1
馬連,6-11,410,1
ワイド,6-11,280,1
ワイド,5-11,1080,15
ワイド,5-6,890,14
馬単,11-6,810,1
3連複,5-6-11,2840,9
3連単,11-6-5,8990,23
