着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,10,ブラックアーメット,牡5,56.0,泉谷,1:44.6,,11,28.7,37.5,栗東角田,510(+4)
2,3,4,ベストリーガード,牡4,55.0,木幡巧,1:44.6,クビ,2,3.8,38.0,美浦牧,478(-4)
3,4,6,アラジンバローズ,セ6,57.0,西村淳,1:44.7,1/2,1,3.6,37.8,栗東中内田,478(-2)
4,5,9,ダノンファスト,牡6,57.0,菊沢,1:44.8,1/2,4,6.2,37.2,美浦菊沢,466(-4)
5,2,2,ブルベアイリーデ,牡7,58.0,富田,1:45.0,1.1/4,3,5.4,38.1,栗東杉山晴,504(+4)
6,2,3,サンライズラポール,牡6,56.0,菱田,1:45.3,1.1/2,9,27.4,37.6,栗東平田,514(-2)
7,1,1,デンコウリジエール,牡6,58.0,秋山真,1:45.3,クビ,8,22.5,37.9,栗東荒川,482(-2)
8,4,7,ラヴィータエベラ,牡6,55.0,小沢,1:45.5,1.1/2,7,21.1,38.8,栗東田中克,506(-4)
9,7,12,ワーケア,牡6,56.0,丹内,1:45.7,3/4,10,27.8,38.4,美浦手塚,488(-2)
10,7,13,ミステリオーソ,牡6,55.0,角田和,1:45.7,クビ,12,50.1,38.7,栗東武幸,492(0)
11,8,15,リプレーザ,牡5,55.0,古川吉,1:46.0,1.3/4,15,163.2,38.5,栗東大根田,496(-2)
12,8,14,ロッシュローブ,牡6,57.0,丸山,1:46.1,クビ,5,14.6,39.1,栗東田中克,502(-4)
13,5,8,ナムラカメタロー,牡7,57.5,勝浦,1:46.2,1/2,13,62.7,39.4,美浦稲垣,516(-2)
14,3,5,メイショウムラクモ,牡5,56.0,柴田善,1:46.4,1.1/4,6,18.7,38.9,美浦和田勇,482(-12)
15,6,11,レッドライデン,セ6,54.0,亀田,1:47.0,3.1/2,14,103.4,39.7,美浦鹿戸,468(-30)
