券種,組み合わせ,配当,人気
単勝,15,570,2
複勝,15,230,3
複勝,12,450,6
複勝,16,470,7
枠連,6-8,2170,9
馬連,12-15,4360,14
ワイド,12-15,1500,16
ワイド,15-16,1710,19
ワイド,12-16,3510,38
馬単,15-12,7790,29
3連複,12-15-16,24260,69
3連単,15-12-16,93130,275
