馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,パープルアドミラル,牡5,金子,美浦・堀内,追込,26.8,5,4,,13.6,438(-6),福島,35,中4週,Y,,3,シビルウォー,マンハッタンカフェ,,
2,2,クラウンセト,牡6,石神深,美浦・本間,,1.6,1,2,,13.2,454(+2),中京,28,中3週,Y,,3,ストロングリターン,ブラックタイド,,
3,3,ティートラップ,牡8,江田勇,美浦・伊藤伸,逃げ,87.0,6,10,,14.1,478(0),京都,83,中11週,Y,,3,シニスターミニスター,スズカマンボ,,
4,4,テイエムエメラルド,牝7,小野寺,栗東・小椋,差し,9.9,4,3,,13.3,456(-4),福島,49,中6週,Y,,3,ロードカナロア,ダンスインザダーク,,
5,5,ヘザルフェン,牡4,森一,栗東・昆,差し,2.7,2,1,障害3歳以上未勝利,13.1,508(+6),中京,28,中3週,Y,,3,Golden Horn,Halling,,
6,6,グルーヴビート,牡7,中村,栗東・中村,逃げ,7.3,3,6,,13.6,500(+10),小倉,42,中5週,Y,,3,ディープブリランテ,シンボリクリスエス,,
