馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,レディーヴァリュー,牝4,武豊,栗東・小林,,3.5,1,6,,34.6,464(+22),中京,237,中33週,Y,Y,3,ジャスタウェイ,コロナドズクエスト,,
2,2,ファームツエンティ,セ5,高倉,栗東・北出,先行,27.2,6,3,4歳以上1勝クラス,34.3,446(-4),京都,7,連闘,Y,,3,キズナ,ブライアンズタイム,,
3,3,マテンロウゴールド,牡4,川田,栗東・中内田,先行,3.6,2,5,4歳以上1勝クラス,36.2,530(+10),阪神,62,中8週,Y,,3,レイデオロ,ディープインパクト,,
4,4,トリオンファルマン,牝5,シュタ,栗東・笹田,差し,89.0,8,13,,36.8,450(+10),福島,21,中2週,Y,,3,キズナ,Distorted Humor,,
5,5,キングピン,牡4,坂井,栗東・四位,差し,3.9,3,4,4歳以上1勝クラス,35.1,512(+4),小倉,77,中10週,Y,,1,ハーツクライ,Wilburn,,
6,6,ヤマニンアラクリア,牡4,吉村,栗東・中村,差し,104.7,10,8,4歳以上1勝クラス,34.8,484(0),京都,13,中1週,Y,,3,ラブリーデイ,エンパイアメーカー,,
7,6,タマモランプ,牡4,池添,栗東・池添,先行,8.2,5,6,4歳以上1勝クラス,36.3,460(-2),京都,83,中11週,Y,,3,サトノアラジン,キングカメハメハ,,
8,7,サスケ,牡5,松山,栗東・西村,差し,4.3,4,3,4歳以上1勝クラス,35.3,462(0),阪神,34,中4週,Y,,3,エピファネイア,Whipper,,
9,7,オーサムピクチャ,牝4,田山,栗東・佐々木,差し,101.1,9,9,4歳以上1勝クラス,36.3,416(+4),小倉,76,中10週,Y,,2,キズナ,キングカメハメハ,,
10,8,スナークサファイア,牝4,和田竜,栗東・宮地,差し,223.5,11,14,,36.4,484(+4),福島,21,中2週,Y,,3,シルバーステート,ハーツクライ,,B
11,8,マハナ,牝4,荻野極,栗東・井上,追込,61.9,7,8,,35.2,434(+12),福島,21,中2週,Y,,3,ハービンジャー,ディープインパクト,,
