馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴェイルネビュラ,セ5,和田竜,美浦・大竹,差し,73.1,9,10,,35.7,500(-10),中山,111,中15週,Y,,3,ロードカナロア,ハーツクライ,
2,2,アサケレディ,牝5,菱田,栗東・大橋,先行,24.9,7,7,,35.3,492(-4),阪神,13,中1週,Y,,3,キズナ,ワイルドラッシュ,
3,3,ターキッシュパレス,牡6,古川吉,栗東・昆,差し,79.4,10,2,,35.4,486(+6),札幌,133,中18週,Y,,3,Golden Horn,ディクタット,
4,4,メイショウボサツ,牡6,柴山,栗東・松永昌,差し,106.5,12,15,,34.9,478(+4),中京,98,中13週,Y,,3,エピファネイア,マイネルラヴ,
5,4,セファーラジエル,牡5,イーガ,栗東・高柳大,差し,12.3,6,3,,34.3,532(+4),阪神,56,中7週,Y,,3,キズナ,Out of Place,
6,5,レヴァンジル,牡4,川田,美浦・堀,差し,3.5,2,3,,34.7,482(+4),中山,27,中3週,Y,,3,ドゥラメンテ,Frankel,
7,5,ヤマニンサルバム,牡4,浜中,栗東・中村,,3.4,1,1,,34.0,500(+12),中京,27,中3週,Y,,3,イスラボニータ,ホワイトマズル,
8,6,ナリタブレード,牡6,富田,栗東・中尾,差し,115.6,13,10,,35.1,508(0),阪神,13,中1週,Y,,3,ヴィクトワールピサ,More Than Ready,
9,6,ソウルトレイン,牡6,横山典,栗東・昆,,10.4,5,2,,35.1,496(+8),中山,27,中3週,Y,,3,レッドスパーダ,チチカステナンゴ,
10,7,ボーデン,牡5,坂井,美浦・木村,差し,4.2,3,4,,33.1,510(+8),阪神,34,中4週,Y,,3,ハービンジャー,キングカメハメハ,
11,7,エリオトローピオ,牝4,戸崎圭,美浦・深山,先行,43.0,8,8,,35.3,412(0),中山,27,中3週,Y,,3,ゴールドシップ,ジェイドロバリー,
12,8,ハートオブアシティ,牡5,鮫島駿,栗東・森田,差し,81.7,11,8,,35.1,446(0),阪神,13,中1週,Y,,3,ハーツクライ,Anabaa Blue,
13,8,ゼッフィーロ,牡4,松山,栗東・池江,先行,6.7,4,1,,34.2,470(-2),小倉,168,中23週,Y,,3,ディープインパクト,Danehill Dancer,
