着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ケイアイアギト,牡3,55.0,鮫島駿,1:45.5,,1,1.9,38.6,美浦加藤征,518(-2)
2,1,1,セボンサデッセ,牡4,58.0,武豊,1:45.6,クビ,4,7.5,38.1,栗東橋口,504(+18)
3,4,6,オセアバトルプラン,牡6,58.0,古川吉,1:45.7,3/4,12,228.9,38.0,美浦菊川,486(+2)
4,7,11,メイショウタイピン,牡4,58.0,池添,1:45.9,3/4,9,57.9,38.7,栗東飯田,500(-2)
5,6,9,エアニゲラ,牝4,56.0,舟山,1:45.9,アタマ,7,34.6,38.9,栗東池添,468(+4)
6,8,14,ディアウス,牡4,58.0,横山武,1:45.9,ハナ,2,5.2,39.0,栗東吉岡,456(+4)
7,7,12,エンプレスフレーム,牝4,56.0,原田和,1:46.0,3/4,14,289.3,38.5,美浦上原博,454(-2)
8,3,4,マッスルバック,牡5,58.0,黛,1:46.2,3/4,13,235.8,38.4,栗東秋山,484(+8)
9,4,5,ライフゲート,セ4,58.0,丹内,1:46.2,クビ,3,5.8,38.3,美浦伊藤圭,512(-2)
10,8,13,ギマール,牡5,58.0,国分恭,1:46.3,クビ,11,84.1,37.9,栗東岡田,452(0)
11,3,3,レッドライトニング,牡5,58.0,長浜,1:46.4,3/4,8,42.0,38.5,美浦浅利,492(0)
12,5,8,バタール,セ4,58.0,浜中,1:47.9,9,5,13.9,40.5,美浦鹿戸,548(-2)
13,5,7,モレポブラーノ,牡4,58.0,小沢,1:49.9,大,10,76.1,42.7,栗東庄野,558(+14)
14,6,10,ストラーダ,牝3,53.0,横山和,1:51.6,10,6,17.4,44.2,栗東安田,478(-2)
