馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ビーオンザカバー,牡3,横山武,美浦・伊藤圭,差し,13.4,4,1,2歳未勝利,35.4,472(+12),新潟,86,中11週,Y,,3,ハービンジャー,キングカメハメハ,,
2,2,ディヴァインスター,牡3,丹内,美浦・林,逃げ,5.1,3,1,2歳未勝利,34.5,478(+6),東京,64,中8週,Y,,2,アドマイヤマーズ,メジロベイリー,,
3,3,スタイラスメソッド,牡3,田辺,美浦・牧,逃げ,23.2,5,10,,37.8,464(+4),中山,37,中4週,Y,,2,ジャスタウェイ,タイキシャトル,,
4,4,テリオスルナ,牝3,菅原明,美浦・高柳瑞,逃げ,53.2,10,7,,34.5,404(0),東京,79,中10週,Y,,2,ヴァンセンヌ,ハーツクライ,,
5,5,ドゥカート,牡3,丸山,美浦・宮田,先行,41.6,9,12,2歳1勝クラス,42.9,474(+6),中山,29,中3週,Y,,3,レイデオロ,ステイゴールド,,
6,5,サノノロンドン,牝3,小林美,美浦・尾形,,26.4,6,1,2歳未勝利,36.7,430(-4),福島,65,中8週,Y,,3,グレーターロンドン,Lemon Drop Kid,,
7,6,ゴーソーファー,牝3,津村,美浦・手塚,逃げ,36.5,7,9,,35.9,460(+4),中山,99,中13週,Y,,2,キズナ,Ghostzapper,,
8,6,エーオーキング,牡3,木幡巧,美浦・久保田,差し,41.1,8,1,2歳未勝利,35.4,446(+6),福島,51,中6週,Y,,2,リアルスティール,タイキシャトル,,
9,7,フタイテンホイール,牝3,菊沢,美浦・佐藤吉,差し,284.6,12,7,,36.0,428(+6),東京,50,中6週,Y,,2,モンテロッソ,ダンスインザダーク,,
10,7,ソルエパトリオット,牡3,横山琉,美浦・尾形,,212.4,11,13,,37.8,408(+4),中山,23,中2週,Y,,3,アメリカンペイトリオット,ディープインパクト,,
11,8,アロヒアリイ,牡3,戸崎圭,美浦・田中博,差し,1.6,1,1,2歳新馬,34.3,496(+8),東京,65,中8週,Y,,1,ドゥラメンテ,オルフェーヴル,,
12,8,サトノラポール,牡3,マーカ,美浦・鹿戸,先行,5.1,2,1,2歳未勝利,36.0,466(+14),中山,100,中13週,Y,,2,サートゥルナーリア,ディープインパクト,,
