券種,組み合わせ,配当,人気
単勝,4,250,1
複勝,4,130,1
複勝,13,290,5
複勝,1,150,2
枠連,3-7,1930,8
馬連,4-13,2290,7
ワイド,4-13,750,8
ワイド,1-4,220,1
ワイド,1-13,700,7
馬単,4-13,3070,11
3連複,1-4-13,2070,4
3連単,4-13-1,12930,30
