馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ジャズ,牡3,西塚,栗東・辻野,差し,10.6,5,7,,34.8,482(+4),中京,55,中7週,Y,,3,ルーラーシップ,ディープインパクト,
2,1,アンテロース,牡4,石橋脩,栗東・岡田,,27.6,7,6,3歳以上1勝クラス,34.9,450(0),中京,21,中2週,Y,,3,モーリス,ディープインパクト,
3,2,キセキノエンジェル,牝5,,美浦・石毛,差し,161.6,15,8,3歳以上1勝クラス,36.6,460(-6),札幌,34,中4週,Y,,3,キンシャサノキセキ,Rainbow Quest,
4,2,ジュンブライト,牝4,荻野極,美浦・高柳瑞,差し,28.1,8,1,3歳未勝利,33.3,466(+24),新潟,427,中60週,Y,Y,2,エピファネイア,Bluegrass Cat,
5,3,ハーエクセレンシー,牝4,丹内,美浦・大和田,差し,11.3,6,3,,34.5,426(-6),札幌,63,中8週,Y,,3,ダイワメジャー,Successful Appeal,
6,3,レッドロスタム,牡4,斎藤,美浦・国枝,,3.5,2,2,3歳以上1勝クラス,33.3,492(-4),中山,27,中3週,Y,,3,ロードカナロア,Mr. Greeley,
7,4,アンブロジアーナ,牝5,菊沢,美浦・上原博,差し,176.4,16,9,3歳以上1勝クラス,34.7,440(0),新潟,49,中6週,Y,,3,キズナ,Perfect Soul,
8,4,マカンマカン B,牡5,武藤,栗東・音無,差し,280.1,18,11,3歳以上1勝クラス,34.4,460(+6),中京,34,中4週,Y,,3,ブラックタイド,サクラバクシンオー,
9,5,エコロマーズ,牡3,Ｍデム,栗東・牧浦,先行,4.9,3,3,,36.5,484(-6),小倉,83,中11週,Y,,3,シルバーステート,Congrats,
10,5,テクノデザイン,牝4,鷲頭,栗東・千田,先行,66.9,12,6,3歳以上1勝クラス,34.1,428(-4),中京,19,中2週,Y,,3,ロゴタイプ,アグネスタキオン,
11,6,ジャグアール,牡3,小沢,美浦・矢野,差し,29.6,9,9,3歳以上1勝クラス,33.7,454(0),中山,13,中1週,Y,,3,ハービンジャー,ディープインパクト,
12,6,ソルトクィーン,牝3,小崎,栗東・武英,先行,10.2,4,14,3歳以上1勝クラス,35.1,444(-6),中京,28,中3週,Y,,3,シルバーステート,ストロングリターン,
13,7,エガオニナッテ,牝3,秋山稔,栗東・高橋康,差し,56.9,11,4,3歳以上1勝クラス,34.0,450(+2),中京,41,中5週,Y,,3,トーホウジャッカル,Power,
14,7,イグニス,牡3,横山琉,美浦・久保田,差し,207.6,17,7,3歳未勝利,34.6,440(-10),新潟,48,中6週,Y,,2,エピファネイア,ハービンジャー,
15,7,バレルターン,牡3,亀田,栗東・茶木,差し,3.5,1,2,3歳以上1勝クラス,34.2,472(-4),中京,41,中5週,Y,,3,リオンディーズ,チチカステナンゴ,
16,8,モアリジット,牡3,杉原,栗東・西村,先行,36.0,10,7,3歳以上1勝クラス,37.4,484(0),中京,19,中2週,Y,,3,ロードカナロア,Scat Daddy,
17,8,ペルフェツィオーネ,牡3,川又,栗東・杉山佳,差し,91.4,13,13,3歳以上1勝クラス,34.4,460(0),京都,105,中14週,Y,,3,ルーラーシップ,チチカステナンゴ,
18,8,ドラミモン,牡6,小林勝,美浦・田村,追込,118.1,14,15,3歳以上1勝クラス,34.1,452(-2),新潟,62,中8週,Y,,3,ドゥラメンテ,ネオユニヴァース,
