コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"3,9(6,11)(8,10)(14,15)(2,13)1(7,12)(5,16)-4"
4コーナー,"(*3,9)(8,11)(6,10)(14,15)(2,13)(7,12)16(1,5)4"
