着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,リトルジャイアンツ,牡3,57.0,横山典,1:49.5,,2,3.0,35.1,美浦村田,450(+4)
2,7,9,エデルクローネ,牡3,57.0,ルメー,1:49.7,3/4,1,2.8,35.9,美浦手塚,484(+8)
3,3,3,エンペラーズソード,セ3,57.0,菅原明,1:49.9,1.1/4,4,6.1,36.4,美浦高木,492(-4)
4,1,1,ダノンミッション,牡3,57.0,キング,1:50.0,1/2,3,3.9,36.7,美浦堀,478(+8)
5,8,10,ニシノイストワール,牡3,57.0,三浦,1:50.0,ハナ,6,27.4,36.7,美浦鹿戸,460(+4)
6,6,7,マイネルゼウス,牡3,57.0,津村,1:50.2,1,7,34.3,36.7,美浦奥村武,414(+4)
7,2,2,ウィンターベル,牡3,57.0,戸崎圭,1:50.2,クビ,5,15.5,36.6,美浦木村,482(+2)
8,6,6,ゴーゴータカシ,牡3,57.0,Aルメ,1:50.2,ハナ,8,74.5,37.1,美浦武井,486(+2)
9,8,11,ニシノタンギー,牡3,57.0,武藤,1:50.3,1/2,9,117.8,37.3,美浦水野,466(+6)
10,7,8,バセリーナ,牡3,57.0,野中,1:50.5,1.1/2,10,304.2,36.7,美浦松山,452(0)
11,4,4,ソルエパトリオット,牡3,57.0,横山琉,1:53.8,大,11,369.0,39.5,美浦粕谷,406(-2)
