着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,エンブロイダリー,牝4,57.0,ルメー,1:31.6,,1,2.8,33.5,美浦森一,496(+14)
2,5,5,カムニャック,牝4,57.0,川田,1:31.6,クビ,4,7.8,33.2,栗東友道,498(+8)
3,3,3,ルージュソリテール,牝4,55.0,西塚,1:31.8,1,5,11.3,33.6,栗東藤原,432(+4)
4,7,7,クランフォード,牝5,55.0,幸,1:31.8,アタマ,8,35.2,33.4,栗東杉山晴,470(0)
5,8,10,ビップデイジー,牝4,55.0,西村淳,1:32.0,1.1/4,9,73.4,33.4,栗東松下,452(+2)
6,7,8,カナテープ,牝7,55.0,松山,1:32.2,1,7,33.9,33.2,美浦堀,478(+10)
7,8,9,エポックヴィーナス,牝5,55.0,酒井,1:32.2,クビ,10,241.3,33.2,栗東新谷,454(+4)
8,4,4,ラヴァンダ,牝5,56.0,岩田望,1:32.3,1/2,3,4.2,33.7,栗東中村,492(-6)
9,2,2,カピリナ,牝5,55.0,横山典,1:32.8,3,6,14.1,34.0,美浦田島,476(-4)
10,6,6,アスコリピチェーノ,牝5,57.0,坂井,1:33.7,5,2,3.3,34.9,美浦黒岩,480(+2)
