馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タキノボリ,牡4,菊沢,美浦・勢司,差し,35.8,9,11,4歳以上1勝クラス,41.3,466(-12),中山,111,中15週,Y,,3,ルヴァンスレーヴ,アグネスデジタル,,
2,2,ルシャルムール,セ4,丹内,美浦・萩原,差し,2.2,1,2,4歳以上1勝クラス,37.7,460(-4),中山,14,中1週,Y,,3,ルヴァンスレーヴ,ゴールドアリュール,,
3,2,ウィズマスタング,牡4,石川,栗東・西園翔,先行,26.7,8,8,4歳以上1勝クラス,37.9,452(-2),小倉,55,中7週,Y,,3,レイデオロ,Candy Ride,,
4,3,マテンロウカナロア,牡4,松本,栗東・野中,先行,7.8,4,2,4歳以上1勝クラス,38.5,484(-2),福島,13,中1週,Y,,3,ロードカナロア,Roi Normand,,
5,3,トクシージェネラル,牡5,横山琉,美浦・辻,,71.5,10,9,4歳以上1勝クラス,40.9,522(-6),小倉,69,中9週,Y,,3,Omaha Beach,Smart Strike,,B
6,4,タニセンドリーム,牡5,本田重,美浦・加藤士,差し,11.5,5,12,3歳以上1勝クラス,38.0,494(-4),中山,125,中17週,Y,,3,マジェスティックウォリアー,ハーツクライ,,
7,4,ハヤブサオヒメサマ,牝4,吉田隼,栗東・渡辺,先行,128.1,13,9,4歳以上1勝クラス,37.0,450(-4),中京,41,中5週,Y,,3,ロードカナロア,アグネスタキオン,,B
8,5,ロジルーラー,牡5,丸山,美浦・稲垣,先行,86.0,11,9,4歳以上1勝クラス,39.6,518(+4),中山,21,中2週,Y,,3,ルーラーシップ,サンデーサイレンス,,
9,5,ヴェラグエリエロ,牡6,石田,美浦・辻,差し,87.4,12,13,4歳以上1勝クラス,40.1,458(-6),東京,84,中11週,Y,,3,レッドファルクス,ワイルドラッシュ,,B
10,6,ココデイック,牡4,西塚,栗東・藤岡健,差し,6.9,3,4,,38.4,484(-6),中京,28,中3週,Y,,3,ゴールドドリーム,ロージズインメイ,,
11,6,シヴァールバーニ,牡4,斎藤,栗東・畑端,差し,215.7,15,1,かとくに&,38.4,458(+1),笠松,134,中18週,,,0,サトノダイヤモンド,ブライアンズタイム,,
12,7,オウケンシルヴァー,牡5,木幡育,美浦・松永康,先行,4.3,2,2,4歳以上1勝クラス,38.3,494(-6),福島,6,連闘,Y,,3,ニューイヤーズデイ,キャプテンスティーヴ,,
13,7,ラッキーヤース,牡5,小林美,美浦・鈴木伸,差し,23.5,7,4,4歳以上1勝クラス,37.5,466(+2),福島,13,中1週,Y,,3,シュヴァルグラン,キンシャサノキセキ,,
14,8,チギリ,牝4,舟山,美浦・鹿戸,差し,17.7,6,3,4歳以上1勝クラス,37.8,468(0),福島,13,中1週,Y,,3,レッドファルクス,フジキセキ,,
15,8,ヒラボクヒーロー,牡5,,美浦・平岩,先行,166.1,14,14,4歳以上1勝クラス,37.3,484(0),福島,13,中1週,Y,,1,モーリス,ダンスインザダーク,,
