着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,ブレイヴロッカー,牡3,56.0,藤岡康,2:12.7,,6,10.4,34.1,栗東本田,462(+2)
2,1,1,エアサージュ,牡5,58.0,松山,2:12.8,クビ,2,3.0,34.7,栗東池添,522(-6)
3,7,9,ビューティーウェイ,牝5,56.0,ムルザ,2:12.9,1/2,10,116.5,34.1,栗東西園翔,444(-8)
4,3,3,アインゲーブング,牝5,56.0,松岡,2:12.9,クビ,9,102.3,34.7,美浦黒岩,450(0)
5,8,10,レッドヴェロシティ,牡5,58.0,マーカ,2:12.9,クビ,3,7.2,34.5,美浦木村,542(+6)
6,8,11,シホノスペランツァ,牡4,58.0,浜中,2:13.0,1/2,8,32.7,33.9,栗東寺島,488(-2)
7,2,2,シルキーヴォイス,牡5,58.0,坂井,2:13.1,クビ,11,175.4,34.8,栗東池江,488(+10)
8,4,4,サジェス,牡5,58.0,団野,2:13.6,3,7,23.6,35.0,栗東中尾,454(-2)
9,6,6,ポッドボレット,牡4,58.0,ルメー,2:13.7,クビ,4,7.9,35.1,栗東辻野,536(+24)
10,5,5,ファンタジア,牝4,56.0,鮫島駿,2:14.9,7,5,8.4,36.6,美浦堀,498(-4)
中止,7,8,マイネルラウレア,牡3,56.0,横山武,,,1,2.8,,栗東宮,514(+14)
