馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タマモティーカップ,牝3,長岡,栗東・高橋亮,差し,7.1,3,10,,34.9,450(+10),京都,84,中11週,Y,,3,デクラレーションオブウォー,フジキセキ,
2,2,スピリットライズ,セ3,小沢,栗東・高柳大,先行,27.1,9,1,2歳未勝利,34.7,432(-8),京都,42,中5週,Y,,3,キンシャサノキセキ,High Yield,
3,3,ユメシバイ,牝3,永島,栗東・松永幹,追込,43.6,10,5,,36.5,450(+6),新潟,174,中24週,Y,,2,ディスクリートキャット,エピファネイア,
4,4,セルヴァンス,牡3,丹内,栗東・小椋,先行,15.8,7,6,,34.7,432(-4),京都,35,中4週,Y,,3,モーリス,ディープインパクト,
5,5,エコロハート,牝3,佐々木,栗東・須貝,差し,68.8,11,8,,35.5,428(+4),京都,56,中7週,Y,,3,ストロングリターン,ハーツクライ,
6,5,セディバン,牡3,池添,栗東・吉田,,18.5,8,3,3歳1勝クラス,35.7,480(-12),中京,14,中1週,Y,,3,タワーオブロンドン,ゴールドアリュール,
7,6,セイウンビッグバン,牡3,津村,美浦・萱野,先行,9.3,4,6,,34.2,436(0),中山,49,中6週,Y,,3,アドマイヤマーズ,Acclamation,
8,6,ダイヤモンド,牡3,松山,栗東・清水久,,6.5,2,1,2歳未勝利,35.8,512(+6),京都,69,中9週,Y,,3,サトノダイヤモンド,サクラバクシンオー,
9,7,ラインパシオン,牝3,菊沢,美浦・水野,差し,228.4,12,12,,35.6,396(-2),中山,49,中6週,Y,,2,シルバーステート,スエヒロコマンダー,
10,7,エイヨーアメジスト,牝3,北村友,栗東・牧田,逃げ,13.8,5,3,,34.6,444(+6),京都,70,中9週,Y,,3,アレスバローズ,タートルボウル,
11,8,アブキールベイ,牝3,岩田望,栗東・坂口,差し,14.4,6,2,,34.0,406(-10),京都,56,中7週,Y,,3,ファインニードル,ハーツクライ,
12,8,レイピア,牡3,鮫島駿,栗東・中竹,,1.9,1,5,,35.0,488(+4),中山,49,中6週,Y,,3,タワーオブロンドン,エンパイアメーカー,
