券種,組み合わせ,配当,人気
単勝,11,380,2
複勝,11,180,1
複勝,10,500,8
複勝,3,440,6
枠連,5-6,900,4
馬連,10-11,2820,7
ワイド,10-11,1090,7
ワイド,3-11,1430,17
ワイド,3-10,4720,48
馬単,11-10,4260,10
3連複,3-10-11,22110,65
3連単,11-10-3,42040,121
