馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マーズワース,牝2,佐藤,美浦・小手川,,13.9,5,,,,426(0),,,,,,,アドマイヤマーズ,フレンチデピュティ,,
2,2,ティアラスピリット,牝2,菊沢,美浦・上原博,,52.6,10,,,,466(0),,,,,,,シャンハイボビー,マンハッタンカフェ,,
3,3,ノヴェルアレイア,牝2,石橋脩,美浦・矢野,,120.7,14,,,,430(0),,,,,,,マインドユアビスケッツ,ダイワメジャー,,
4,3,ドナビッグベン,牝2,荻野極,美浦・秋本,,16.9,6,,,,456(0),,,,,,,タワーオブロンドン,ルーラーシップ,,
5,4,ピリナカピリナ,牝2,武藤,美浦・水野,,12.4,4,,,,442(0),,,,,,,ステルヴィオ,ステイゴールド,,
6,4,プリンセスロッティ,牝2,戸崎圭,美浦・伊藤圭,,5.8,3,,,,438(0),,,,,,,タワーオブロンドン,ディスクリートキャット,,
7,5,スペシャルサンクス,牝2,嶋田,美浦・矢嶋,,44.6,9,,,,404(0),,,,,,,フィレンツェファイア,フレンチデピュティ,,
8,5,ジーティーマイカ,牝2,松山,栗東・前川,,2.3,1,,,,446(0),,,,,,,シスキン,ダイワメジャー,,
9,6,サリードゥ,牝2,津村,美浦・鈴木伸,,3.3,2,,,,446(0),,,,,,,ダノンプレミアム,ヘニーヒューズ,,
10,6,リケアチャチャチャ,牝2,石田,美浦・上原博,,79.2,11,,,,422(0),,,,,,,グレーターロンドン,クロフネ,,
11,7,マリノシークレット,牝2,上里,美浦・武市,,114.3,13,,,,406(0),,,,,,,モーリス,キングカメハメハ,,
12,7,ミッドナイトドア,牝2,柴田大,美浦・伊藤大,,111.8,12,,,,438(0),,,,,,,ダノンバラード,スウェプトオーヴァーボード,,
13,8,ウインリスノアール,牝2,石神道,美浦・和田郎,,26.4,7,,,,450(0),,,,,,,ダノンスマッシュ,ブラックタイド,,
14,8,ヤマニンアルセド,牝2,横山武,栗東・長谷川,,30.3,8,,,,414(0),,,,,,,ホークビル,シニスターミニスター,,
