着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,シンバーシア,牝4,56.0,マーカ,1:07.2,,5,10.7,33.9,美浦萩原,460(+10)
2,4,4,ソーダーンライト,牝3,55.0,横山武,1:07.3,クビ,1,2.2,34.3,美浦鹿戸,460(+4)
3,8,11,トーセンエスクード,牡5,58.0,菊沢,1:07.3,クビ,4,10.6,33.6,美浦菊沢,456(+10)
4,1,1,レオテミス,牝4,56.0,津村,1:07.4,1/2,3,5.2,34.0,栗東高柳大,500(0)
5,5,6,ルーフ,牝5,56.0,石橋脩,1:07.5,1/2,9,25.2,33.8,栗東清水久,504(-2)
6,6,7,ハートホイップ,牝6,56.0,横山琉,1:07.6,1/2,11,114.6,33.7,美浦蛯名利,490(-2)
7,3,3,パクスロマーナ,牝5,56.0,杉原,1:07.8,1.1/2,6,12.6,34.8,栗東加藤公,444(-4)
8,8,12,モジャーリオ,牡3,57.0,横山和,1:07.9,3/4,2,4.9,34.5,美浦斎藤誠,466(+4)
9,5,5,トーラスシャイン,牡4,58.0,丹内,1:08.1,1,7,21.1,34.9,栗東田中克,478(+2)
10,2,2,ヴィントミューレ,セ7,58.0,北村宏,1:08.1,アタマ,12,251.4,34.4,美浦木村,428(-6)
11,6,8,スコーピオン,牡4,58.0,武藤,1:08.1,ハナ,10,71.0,34.9,美浦武藤,490(+4)
12,7,10,スピードオブライト,牝5,56.0,石川,1:08.6,3,8,25.1,35.8,美浦相沢,414(-12)
