コーナー,通過順
1コーナー,"(*13,14)(2,8)16(1,10,11)(3,15)-(5,7)(6,12)-4-9"
2コーナー,"13,14,2,8(1,16)(10,11)3,15,5,7,6,12,4-9"
3コーナー,"(*13,14)(2,8,16)(1,11)(10,15)3(4,5,6,7)(9,12)"
4コーナー,"(*13,14)(2,8,16)(1,11)15(3,10)(4,5,6,7)(9,12)"
