コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"7,18,1,5(3,6,16)(4,10,11)(9,13,14)12,15,8(2,17)"
4コーナー,"7-18-(1,5)16(3,6)(10,11)4(13,14)(9,15)12(8,17)2"
